trip_id,date,shift,mode,site_id,vendor_id,driver_id,vehicle_id,direction,scheduled_at,actual_at,planned_km,actual_km,seats,occupancy,status,night_escort
T005228,1786060800000,S3,shuttle,SITE4,V03,D0268,KA01AB0510,login,1786116600000,,15.22,15.07,24,14,open,true
T005229,1782345600000,S1,nodal,SITE3,V01,D0355,KA01AB1349,login,1782354600000,1782354840000,16.12,16.57,12,6,closed,true
T005230,1786924800000,S1,nodal,SITE1,V10,D0365,KA01AB0016,login,1786933800000,1786933860000,28.25,27.68,12,4,closed,true
T005231,1782259200000,S2,cab,SITE2,V10,D0046,KA01AB1408,logout,1782322200000,1782322260000,36.22,36.34,4,2,closed,true
T005232,1781049600000,S2,nodal,SITE1,V09,D0092,KA01AB1332,login,1781080200000,1781080440000,17.01,16.40,12,9,closed,true
T005233,1785801600000,S3,cab,SITE3,V12,D0368,KA01AB1987,logout,1785799800000,1785799980000,32.58,36.89,4,3,closed,true
T005234,1788134400000,S2,shuttle,SITE1,V01,D0306,KA01AB0809,logout,1788197400000,1788197640000,14.85,16.42,24,4,closed,true
T005235,1787875200000,S2,shuttle,SITE1,V05,D0354,KA01AB0866,logout,1787938200000,1787938200000,19.61,21.82,24,12,closed,true
T005236,1782172800000,S3,nodal,SITE3,V01,D0034,KA01AB0823,logout,1782171000000,1782171240000,17.34,17.89,12,7,closed,true
T005237,1782777600000,S1,shuttle,SITE1,V04,D0196,KA01AB1927,login,1782786600000,1782786840000,21.10,23.25,24,7,closed,true
T005238,1781913600000,S3,shuttle,SITE4,V03,D0124,KA01AB0619,logout,1781911800000,1781911980000,18.54,20.72,24,16,closed,true
T005239,1782864000000,S2,cab,SITE3,V03,D0231,KA01AB0277,logout,1782927000000,1782927600000,34.97,38.11,4,3,closed,true
T005240,1783900800000,S2,nodal,SITE2,V09,D0006,KA01AB0555,logout,1783963800000,1783963920000,28.60,31.12,12,12,closed,true
T005241,1781913600000,S2,cab,SITE1,V07,D0171,KA01AB0702,login,1781944200000,1781944260000,42.29,40.60,4,3,closed,true
T005242,1784073600000,S1,nodal,SITE4,V12,D0381,KA01AB1942,login,1784082600000,1784082720000,30.82,30.31,12,3,closed,true
T005243,1782864000000,S1,cab,SITE4,V03,D0167,KA01AB0116,logout,1782905400000,1782905400000,40.62,39.26,4,3,closed,true
T005244,1783468800000,S1,shuttle,SITE4,V04,D0227,KA01AB1321,logout,1783510200000,1783510380000,18.97,20.21,24,16,closed,true
T005245,1785110400000,S2,shuttle,SITE4,V11,D0077,KA01AB0106,login,1785141000000,1785141240000,9.97,11.39,24,6,closed,true
T005246,1782172800000,S1,nodal,SITE3,V12,D0366,KA01AB0747,logout,1782214200000,1782214380000,33.49,36.51,12,11,closed,true
T005247,1787443200000,S3,nodal,SITE1,V11,D0255,KA01AB1024,login,1787499000000,1787499060000,41.82,41.96,12,8,closed,true
T005248,1784332800000,S1,nodal,SITE2,V04,D0230,KA01AB1479,login,1784341800000,1784341980000,33.02,33.22,12,7,closed,true
T005249,1784592000000,S3,nodal,SITE1,V11,D0122,KA01AB0909,login,1784647800000,1784647800000,12.16,13.32,12,6,closed,true
T005250,1782086400000,S2,cab,SITE2,V09,D0264,KA01AB0855,login,1782117000000,1782117180000,24.00,25.93,4,4,closed,true
T005251,1786752000000,S2,shuttle,SITE3,V01,D0132,KA01AB1513,logout,1786815000000,1786815060000,18.11,19.92,24,6,closed,true
T005252,1787443200000,S3,nodal,SITE1,V11,D0065,KA01AB0096,logout,1787441400000,1787441520000,36.28,37.43,12,2,closed,true
T005253,1786924800000,S2,cab,SITE3,V04,D0013,KA01AB0020,login,1786955400000,1786955580000,13.53,12.86,4,4,closed,true
T005254,1784851200000,S3,cab,SITE1,V10,D0230,KA01AB0898,logout,1784849400000,1784849400000,9.75,10.55,4,2,closed,true
T005255,1788220800000,S3,shuttle,SITE2,V09,D0329,KA01AB1034,login,1788276600000,1788276840000,33.65,33.37,24,3,closed,true
T005256,1781395200000,S2,cab,SITE2,V05,D0382,KA01AB1063,logout,1781458200000,1781458380000,39.79,40.82,4,2,closed,true
T005257,1782345600000,S2,nodal,SITE1,V09,D0236,KA01AB0656,login,1782376200000,1782376440000,13.62,14.00,12,6,closed,true
T005258,1785888000000,S1,nodal,SITE3,V09,D0163,KA01AB0609,login,1785897000000,1785897000000,19.93,21.65,12,9,closed,true
T005259,1783296000000,S1,shuttle,SITE4,V07,D0019,KA01AB1778,logout,1783337400000,1783338000000,33.10,37.60,24,16,closed,true
T005260,1784160000000,S3,nodal,SITE4,V02,D0086,KA01AB1047,login,1784215800000,1784215980000,30.61,32.11,12,10,closed,true
T005261,1784937600000,S3,cab,SITE4,V10,D0139,KA01AB0624,login,1784993400000,1784993640000,12.57,14.00,4,3,closed,true
T005262,1781654400000,S2,nodal,SITE2,V05,D0097,KA01AB1061,login,1781685000000,1781687460000,15.56,15.57,12,12,closed,true
T005263,1785110400000,S1,cab,SITE4,V11,D0131,KA01AB1473,logout,1785151800000,1785152040000,9.55,10.10,4,1,closed,true
T005264,1787097600000,S3,cab,SITE1,V05,D0226,KA01AB0813,login,1787153400000,1787153640000,12.07,12.43,4,4,closed,true
T005265,1787616000000,S3,cab,SITE2,V03,D0355,KA01AB1291,logout,1787614200000,1787614440000,22.64,23.23,4,3,closed,true
T005266,1783900800000,S3,shuttle,SITE2,V07,D0367,KA01AB0891,login,1783956600000,1783956600000,12.88,13.97,24,21,closed,true
T005267,1787097600000,S1,shuttle,SITE1,V06,D0045,KA01AB0937,logout,1787139000000,1787139180000,20.13,22.17,24,12,closed,true
T005268,1780790400000,S1,shuttle,SITE2,V02,D0257,KA01AB1309,logout,1780831800000,1780831800000,42.32,41.94,24,15,closed,true
T005269,1782950400000,S1,shuttle,SITE3,V04,D0076,KA01AB0730,login,1782959400000,1782960720000,10.71,10.62,24,5,closed,true
T005270,1783641600000,S1,cab,SITE1,V05,D0255,KA01AB1911,logout,1783683000000,1783683120000,34.36,37.57,4,4,closed,true
T005271,1780790400000,S1,shuttle,SITE1,V05,D0106,KA01AB1061,logout,1780831800000,1780832040000,30.31,30.64,24,19,closed,true
T005272,1782604800000,S3,cab,SITE3,V05,D0373,KA01AB1049,logout,1782603000000,1782603060000,40.94,44.90,4,1,closed,true
T005273,1781654400000,S2,shuttle,SITE3,V07,D0256,KA01AB0873,login,1781685000000,1781685060000,19.54,22.35,24,1,closed,true
T005274,1785888000000,S3,shuttle,SITE3,V07,D0269,KA01AB0976,logout,1785886200000,1785886440000,13.09,12.99,24,6,closed,true
T005275,1781827200000,S1,cab,SITE4,V11,D0370,KA01AB1013,login,1781836200000,1781836260000,36.19,37.14,4,4,closed,true
T005276,1782432000000,S1,shuttle,SITE1,V06,D0324,KA01AB1675,logout,1782473400000,1782473580000,31.21,32.93,24,2,closed,true
T005277,1786320000000,S2,nodal,SITE1,V03,D0018,KA01AB0870,login,1786350600000,1786350600000,40.57,41.40,12,2,closed,true
T005278,1783814400000,S1,shuttle,SITE3,V04,D0137,KA01AB1096,logout,1783855800000,1783856040000,15.04,16.22,24,19,closed,true
T005279,1786147200000,S2,shuttle,SITE1,V04,D0334,KA01AB1273,logout,1786210200000,1786210440000,33.67,34.44,24,24,closed,true
T005280,1780963200000,S3,nodal,SITE1,V01,D0037,KA01AB1231,logout,1780961400000,1780961580000,10.54,11.48,12,1,closed,true
T005281,1783468800000,S2,cab,SITE2,V11,D0348,KA01AB1152,login,1783499400000,1783499520000,20.25,22.47,4,3,closed,true
T005282,1782518400000,S2,cab,SITE1,V11,D0088,KA01AB1019,logout,1782581400000,1782581460000,22.00,21.36,4,1,closed,true
T005283,1783209600000,S3,cab,SITE2,V12,D0263,KA01AB0692,login,1783265400000,1783265460000,17.88,17.92,4,1,closed,true
T005284,1782950400000,S1,nodal,SITE2,V02,D0220,KA01AB1009,login,1782959400000,1782959460000,35.53,39.17,12,11,closed,true
T005285,1781740800000,S3,nodal,SITE2,V12,D0311,KA01AB0829,login,1781796600000,1781796600000,41.63,40.38,12,10,closed,true
T005286,1782950400000,S2,nodal,SITE4,V11,D0097,KA01AB1792,logout,1783013400000,1783013400000,36.36,36.04,12,1,closed,true
T005287,1782777600000,S3,shuttle,SITE3,V01,D0258,KA01AB1676,login,1782833400000,1782833520000,41.29,45.13,24,18,closed,true
T005288,1783987200000,S3,nodal,SITE2,V03,D0224,KA01AB1880,login,1784043000000,1784043060000,11.17,11.88,12,3,closed,true
T005289,1783036800000,S3,shuttle,SITE2,V09,D0358,KA01AB1399,login,1783092600000,1783092780000,29.60,31.48,24,24,closed,true
T005290,1785024000000,S2,cab,SITE4,V05,D0059,KA01AB1278,logout,1785087000000,1785087120000,13.79,13.62,4,2,closed,true
T005291,1787616000000,S3,nodal,SITE3,V03,D0000,KA01AB0744,login,1787671800000,1787671860000,16.83,16.92,12,4,closed,true
T005292,1786320000000,S1,shuttle,SITE4,V05,D0115,KA01AB0640,logout,1786361400000,1786361640000,26.77,28.62,24,24,closed,true
T005293,1781222400000,S3,cab,SITE2,V01,D0382,KA01AB1451,login,1781278200000,1781278440000,28.43,31.92,4,2,closed,true
T005294,1781827200000,S2,shuttle,SITE3,V09,D0162,KA01AB0044,logout,1781890200000,1781892780000,40.59,39.56,24,22,closed,true
T005295,1783900800000,S1,cab,SITE2,V12,D0160,KA01AB0678,logout,1783942200000,1783942380000,29.06,32.00,4,1,closed,true
T005296,1782259200000,S2,shuttle,SITE2,V02,D0066,KA01AB0568,logout,1782322200000,1782322440000,42.12,46.10,24,18,closed,true
T005297,1781568000000,S1,cab,SITE2,V10,D0005,KA01AB1549,logout,1781609400000,1781609460000,22.28,22.91,4,3,closed,true
T005298,1784505600000,S3,cab,SITE2,V05,D0369,KA01AB1280,login,1784561400000,1784561400000,32.37,31.08,4,1,closed,true
T005299,1784246400000,S2,nodal,SITE1,V11,D0290,KA01AB1667,logout,1784309400000,1784309640000,34.43,33.74,12,3,closed,true
T005300,1785628800000,S1,nodal,SITE4,V03,D0008,KA01AB1647,logout,1785670200000,1785670260000,33.11,36.33,12,7,closed,true
T005301,1784764800000,S3,cab,SITE3,V12,D0095,KA01AB0262,logout,1784763000000,1784763060000,25.13,27.64,4,1,closed,true
T005302,1788307200000,S1,cab,SITE2,V11,D0388,KA01AB1438,login,1788316200000,1788316440000,40.42,38.41,4,1,closed,true
T005303,1787788800000,S2,nodal,SITE4,V06,D0126,KA01AB0283,login,1787819400000,1787819580000,42.12,42.65,12,9,closed,true
T005304,1787011200000,S1,shuttle,SITE2,V06,D0343,KA01AB1131,logout,1787052600000,1787052600000,14.57,15.11,24,15,closed,true
T005305,1781740800000,S1,shuttle,SITE1,V11,D0192,KA01AB1273,login,1781749800000,1781749860000,38.95,44.70,24,4,closed,true
T005306,1788307200000,S3,shuttle,SITE1,V02,D0034,KA01AB0145,logout,1788305400000,1788305460000,10.56,11.17,24,20,closed,true
T005307,1787011200000,S3,shuttle,SITE2,V08,D0072,KA01AB1616,login,1787067000000,1787067240000,19.36,20.46,24,9,closed,true
T005308,1785888000000,S1,nodal,SITE3,V03,D0213,KA01AB0055,login,1785897000000,1785897000000,8.40,9.38,12,7,closed,true
T005309,1780790400000,S3,cab,SITE3,V01,D0355,KA01AB0923,login,1780846200000,1780846200000,9.50,10.71,4,1,closed,true
T005310,1782777600000,S3,cab,SITE4,V01,D0228,KA01AB0902,logout,1782775800000,1782775860000,28.24,26.86,4,4,closed,true
T005311,1780963200000,S3,nodal,SITE2,V03,D0362,KA01AB0940,logout,1780961400000,1780961640000,24.40,23.64,12,6,closed,true
T005312,1784592000000,S1,cab,SITE3,V06,D0269,KA01AB0606,login,1784601000000,1784601240000,33.24,33.21,4,1,closed,true
T005313,1787875200000,S2,nodal,SITE3,V12,D0141,KA01AB0935,logout,1787938200000,1787938320000,26.51,29.62,12,5,closed,false
T005314,1786838400000,S2,nodal,SITE4,V08,D0308,KA01AB0424,login,1786869000000,1786869180000,22.90,23.39,12,12,closed,true
T005315,1781395200000,S1,cab,SITE1,V05,D0070,KA01AB0491,login,1781404200000,1781404440000,38.11,37.52,4,4,closed,true
T005316,1787616000000,S3,nodal,SITE2,V01,D0298,KA01AB0887,login,1787671800000,1787671800000,28.89,33.12,12,5,closed,true
T005317,1780876800000,S2,nodal,SITE2,V05,D0354,KA01AB0069,login,1780907400000,1780907940000,41.06,41.12,12,3,closed,true
T005318,1784246400000,S3,cab,SITE3,V09,D0361,KA01AB1737,logout,1784244600000,1784244600000,28.56,29.69,4,2,closed,true
T005319,1783036800000,S3,cab,SITE4,V06,D0384,KA01AB1699,login,1783092600000,1783092720000,11.00,12.59,4,3,closed,true,UNEXPECTED_EXTRA_FIELD
T005320,1781654400000,S2,nodal,SITE2,V05,D0287,KA01AB1682,login,1781685000000,1781685180000,24.61,27.84,12,4,closed,true
T005321,1784160000000,S1,cab,SITE3,V03,D0294,KA01AB0938,login,1784169000000,1784169060000,22.11,22.58,4,1,closed,true
T005322,1783641600000,S2,nodal,SITE3,V10,D0268,KA01AB1742,login,1783672200000,1783672440000,36.77,41.89,12,10,closed,true
T005323,1780876800000,S2,shuttle,SITE1,V09,D0275,KA01AB1097,login,1780907400000,1780907460000,9.14,9.50,24,15,closed,true
T005324,1786060800000,S2,cab,SITE2,V11,D0098,KA01AB1991,login,1786091400000,1786091520000,37.52,35.70,4,3,closed,true
T005325,1783900800000,S1,shuttle,SITE4,V03,D0247,KA01AB0619,logout,1783942200000,1783942440000,42.11,44.96,24,1,closed,true
T005326,1783468800000,S2,shuttle,SITE1,V03,D0328,KA01AB0393,logout,1783531800000,1783531860000,38.59,44.26,24,8,closed,true
T005327,1782172800000,S2,nodal,SITE3,V11,D0328,KA01AB1208,login,1782203400000,1782203460000,39.79,38.41,12,8,closed,true
T005328,1783468800000,S3,cab,SITE3,V10,D0007,KA01AB1123,logout,1783467000000,1783467060000,17.77,17.04,4,4,closed,true
T005329,1787356800000,S3,cab,SITE3,V07,D0133,KA01AB1670,logout,1787355000000,1787355180000,11.33,11.79,4,3,closed,true
T005330,1786406400000,S2,shuttle,SITE3,V07,D0030,KA01AB1185,login,1786437000000,1786437180000,16.96,18.24,24,16,closed,true,UNEXPECTED_EXTRA_FIELD
T005331,1786579200000,S2,cab,SITE2,V09,D0265,KA01AB1124,logout,1786642200000,1786642200000,33.24,37.06,4,1,closed,true
T005332,1781308800000,S2,shuttle,SITE4,V07,D0312,KA01AB1044,login,1781339400000,1781339400000,19.84,19.30,24,24,closed,true
T005333,1783641600000,S2,cab,SITE4,V09,D0269,KA01AB0544,login,1783672200000,1783672200000,27.21,30.87,4,2,closed,true
T005334,1781654400000,S2,shuttle,SITE4,V07,D0294,KA01AB1235,login,1781685000000,1781686260000,16.44,18.43,24,24,closed,true
T005335,1781136000000,S1,cab,SITE4,V08,D0352,KA01AB0134,logout,1781177400000,1781177520000,21.21,22.13,4,2,closed,true
T005336,1784592000000,S1,cab,SITE1,V10,D0153,KA01AB1820,login,1784601000000,1784601060000,24.30,25.07,4,4,closed,true
T005337,1787443200000,S1,cab,SITE4,V10,D0374,KA01AB0850,login,1787452200000,1787452260000,8.93,8.59,4,1,closed,true
T005338,1784592000000,S1,cab,SITE1,V02,D0379,KA01AB1767,logout,1784633400000,1784635500000,13.75,14.23,4,3,closed,true
T005339,1787702400000,S3,shuttle,SITE1,V10,D0074,KA01AB0270,login,1787758200000,1787758200000,37.15,39.31,24,24,closed,true
T005340,1781481600000,S3,nodal,SITE4,V11,D0043,KA01AB1108,logout,1781479800000,1781480040000,15.45,16.75,12,8,closed,true
T005341,1781481600000,S3,nodal,SITE1,V02,D0205,KA01AB1622,logout,1781479800000,1781479800000,29.04,31.53,12,7,closed,true
T005342,1783036800000,S3,shuttle,SITE1,V12,D0121,KA01AB1896,logout,1783035000000,1783035120000,27.22,30.49,24,7,closed,true
T005343,1787616000000,S2,nodal,SITE1,V05,D0315,KA01AB0060,login,1787646600000,1787649240000,28.89,33.19,12,4,closed,true
T005344,1787011200000,S2,cab,SITE1,V04,D0378,KA01AB1386,login,1787041800000,1787043480000,15.37,15.13,4,1,closed,true,UNEXPECTED_EXTRA_FIELD
T005345,1781395200000,S1,nodal,SITE4,V11,D0132,KA01AB1041,login,1781404200000,1781404380000,18.97,18.31,12,8,closed,true
T005346,1786752000000,S2,nodal,SITE3,V01,D0329,KA01AB0840,login,1786782600000,1786785300000,37.18,40.12,12,5,closed,true
T005347,1785542400000,S2,shuttle,SITE1,V08,D0115,KA01AB1992,login,1785573000000,,40.73,46.81,24,2,open,true
T005348,1786406400000,S3,cab,SITE1,V04,D0182,KA01AB0290,logout,1786404600000,1786404720000,33.01,32.80,4,4,closed,true
T005349,1781481600000,S1,cab,SITE2,V12,D0044,KA01AB0438,logout,1781523000000,1781525400000,30.23,32.50,4,1,closed,true
T005350,1781481600000,S1,shuttle,SITE2,V08,D0253,KA01AB1341,logout,1781523000000,1781523120000,36.13,39.66,24,3,closed,true
T005351,1781395200000,S3,cab,SITE1,V03,D0226,KA01AB1751,login,1781451000000,1781451120000,26.81,30.18,4,1,closed,true
T005352,1786147200000,S1,nodal,SITE4,V11,D0392,KA01AB0998,logout,1786188600000,1786188660000,9.65,9.29,12,6,closed,true
T005353,1787961600000,S1,cab,SITE2,V08,D0073,KA01AB0771,login,1787970600000,1787970600000,22.41,21.83,4,3,closed,true
T005354,1784937600000,S3,cab,SITE1,V03,D0030,KA01AB1203,login,1784993400000,1784993580000,14.64,15.89,4,4,closed,true
T005355,1788220800000,S1,nodal,SITE1,V09,D0023,KA01AB0397,login,1788229800000,1788229920000,12.63,13.97,12,6,closed,true
T005356,1782864000000,S3,nodal,SITE3,V06,D0118,KA01AB1336,login,1782919800000,1782919920000,12.98,13.95,12,2,closed,true
T005357,1788134400000,S3,nodal,SITE1,V02,D0300,KA01AB0038,login,1788190200000,1788190200000,32.02,34.79,12,2,closed,true
T005358,1785369600000,S2,cab,SITE4,V11,D0117,KA01AB1324,login,1785400200000,1785400380000,30.94,33.72,4,1,closed,true
T005359,1785628800000,S3,cab,SITE3,V10,D0339,KA01AB1542,login,1785684600000,1785684780000,22.49,24.67,4,1,closed,true
T005360,1785801600000,S3,cab,SITE1,V06,D0355,KA01AB1486,login,1785857400000,1785857640000,14.67,16.29,4,1,closed,true
T005361,1786060800000,S1,cab,SITE2,V02,D0334,KA01AB0089,logout,1786102200000,1786102380000,11.35,10.89,4,3,closed,true
T005362,1785283200000,S2,shuttle,SITE1,V11,D0014,KA01AB0516,logout,1785346200000,1785346680000,9.31,10.58,24,4,closed,true
T005363,1781222400000,S2,cab,SITE2,V04,D0035,KA01AB1844,login,1781253000000,1781253180000,32.38,36.64,4,4,closed,true
T005364,1782259200000,S2,cab,SITE1,V06,D0027,KA01AB1703,logout,1782322200000,,33.27,32.05,4,2,open,true
T005365,1788134400000,S1,cab,SITE2,V07,D0348,KA01AB0379,logout,1788175800000,1788177000000,17.92,17.36,4,2,closed,true
T005366,1783468800000,S3,nodal,SITE4,V08,D0198,KA01AB0860,login,1783524600000,1783524840000,33.09,36.64,12,6,closed,true
T005367,1782518400000,S2,shuttle,SITE1,V05,D0312,KA01AB0420,logout,1782581400000,1782581580000,39.30,37.53,24,6,closed,true
T005368,1780790400000,S2,cab,SITE2,V06,D0024,KA01AB1205,login,1780821000000,1780821000000,39.63,40.89,4,3,closed,true
T005369,1786320000000,S2,cab,SITE3,V09,D0050,KA01AB1651,login,1786350600000,1786350660000,36.21,36.70,4,2,closed,true
T005370,1785974400000,S2,nodal,SITE1,V10,D0271,KA01AB0108,login,1786005000000,1786005060000,34.58,36.69,12,3,closed,true
T005371,1785456000000,S3,cab,SITE2,V09,D0287,KA01AB1781,login,1785511800000,1785511800000,20.53,22.61,4,1,closed,true,UNEXPECTED_EXTRA_FIELD
T005372,1786752000000,S2,shuttle,SITE1,V07,D0087,KA01AB1505,login,1786782600000,1786782720000,10.79,12.02,24,1,closed,true
T005373,1786579200000,S2,nodal,SITE2,V02,D0322,KA01AB0404,logout,1786642200000,1786642920000,42.56,40.95,12,7,closed,true
T005374,1783900800000,S1,cab,SITE2,V08,D0292,KA01AB0536,logout,1783942200000,1783942320000,23.90,22.97,4,1,closed,true
T005375,1787270400000,S3,nodal,SITE3,V02,D0181,KA01AB0246,login,1787326200000,1787326320000,20.57,20.57,12,11,closed,true
T005376,1783382400000,S2,cab,SITE2,V03,D0360,KA01AB0779,logout,1783445400000,1783445640000,18.94,20.72,4,3,closed,false
T005377,1781740800000,S3,nodal,SITE3,V02,D0199,KA01AB1497,login,1781796600000,1781797080000,24.01,26.04,12,3,closed,true
T005378,1784592000000,S2,nodal,SITE3,V10,D0259,KA01AB1486,login,1784622600000,1784622720000,11.38,11.34,12,11,closed,true
T005379,1784419200000,S3,cab,SITE1,V03,D0014,KA01AB1061,login,1784475000000,,17.82,18.73,4,2,open,true
T005380,1783900800000,S1,nodal,SITE2,V10,D0344,KA01AB0628,login,1783909800000,1783910040000,20.18,20.17,12,6,closed,true
T005381,1782777600000,S1,cab,SITE4,V09,D0393,KA01AB1335,login,1782786600000,1782786960000,28.06,30.82,4,1,closed,true
T005382,1780790400000,S3,cab,SITE2,V10,D0108,KA01AB1817,logout,1780788600000,1780788660000,36.81,39.44,4,3,closed,true
T005383,1781308800000,S3,cab,SITE1,V02,D0339,KA01AB1171,logout,1781307000000,1781307120000,19.23,21.23,4,4,closed,true
T005384,1784419200000,S2,cab,SITE4,V07,D0297,KA01AB0556,logout,1784482200000,1784483640000,34.77,38.21,4,1,closed,true
T005385,1784419200000,S2,cab,SITE2,V05,D0305,KA01AB0353,login,1784449800000,1784449800000,21.68,22.34,4,1,closed,true
T005386,1785024000000,S1,nodal,SITE4,V09,D0256,KA01AB1741,logout,1785065400000,1785066180000,25.05,25.95,12,11,closed,true
T005387,1781395200000,S3,cab,SITE2,V03,D0288,KA01AB0853,login,1781451000000,1781451240000,39.77,39.73,4,4,closed,true
T005388,1781481600000,S3,shuttle,SITE3,V01,D0358,KA01AB0674,login,1781537400000,1781537520000,28.70,29.29,24,9,closed,true,UNEXPECTED_EXTRA_FIELD
T005389,1785283200000,S2,shuttle,SITE4,V02,D0160,KA01AB0913,logout,1785346200000,1785346320000,21.38,23.10,24,7,closed,true
T005390,1786492800000,S3,shuttle,SITE2,V05,D0128,KA01AB0019,logout,1786491000000,1786491180000,26.82,26.04,24,11,closed,true
T005391,1787529600000,S3,cab,SITE4,V10,D0337,KA01AB0101,logout,1787527800000,1787527980000,8.77,9.24,4,3,closed,true
T005392,1782950400000,S2,nodal,SITE4,V04,D0003,KA01AB0198,logout,1783013400000,1783013520000,40.59,39.90,12,7,closed,true
T005393,1783382400000,S3,cab,SITE2,V08,D0136,KA01AB0439,logout,1783380600000,1783381920000,26.24,29.56,4,2,closed,true
T005394,1782518400000,S1,cab,SITE3,V12,D0147,KA01AB1311,logout,1782559800000,1782559980000,28.68,28.74,4,1,closed,true
T005395,1783814400000,S3,cab,SITE2,V02,D0347,KA01AB0947,logout,1783812600000,1783814340000,23.17,23.09,4,3,closed,true
T005396,1785196800000,S2,cab,SITE4,V08,D0045,KA01AB0568,login,1785227400000,1785227400000,33.07,36.86,4,1,closed,true
