business_unit,office,vendor,cycle_start,cycle_end,trip_id,contract,slab_name,total_trip_km,trip_cost
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1244691,4S-HYD,Long,0,"1,416.22"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1557794,5S_Jan2024_CNG_AC,Zone_C,29.7,"1,813.5"
catalyst-Sac,Santa Clara Office,Divya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1555075,3S_Jan2024_CNG_AC,Zone_B,24.13,"1,867.5"
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1210451,4S-HYD,Short,0,968.58
pinnacle-Slc,Clearwater Campus,Rahul Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3354006,4Seater,Slab2,17.8,"1,020"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3368638,DV_Package,null,11.79,"1,260.87"
pinnacle-Slc,Oakmont Office,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3466458,4Seater,Slab1,8.1,"1,372.5"
pinnacle-Slc,Willow Bend Campus,Amit Volkov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3363538,4Seater,Slab1,5.84,915
pinnacle-Slc,Clearwater Campus,Karan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3330251,4Seater,Slab1,8.59,915
pinnacle-Slc,Clearwater Campus,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3422642,4Seater,Slab3,21,"1,162.5"
pinnacle-Slc,Oakmont Office,Karan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3383558,DV_Package,null,8.7,945.66
pinnacle-Slc,Clearwater Campus,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3436025,4Seater,Slab3,25.1,"1,162.5"
pinnacle-Slc,Clearwater Campus,Pooja Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3338260,DV_Package,null,5.82,"1,260.87"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3366885,DV_Package,null,5.1,"1,260.87"
pinnacle-Slc,Willow Bend Campus,Karan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3396793,4Seater,Slab3,22.8,"1,162.5"
pinnacle-Slc,Clearwater Campus,Karan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3367362,4Seater,Slab2,11.6,"1,020"
pinnacle-Slc,Willow Bend Campus,Rahul Orlov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3474174,DV_Package,null,30.91,"1,260.87"
pinnacle-Slc,Willow Bend Campus,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3459953,4Seater,Slab1,7.27,915
pinnacle-Slc,Willow Bend Campus,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3425676,DV_Package,null,11.89,"1,260.87"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1133309,4S-HYD,XLong,0,"1,543.5"
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1108158,4S-EV-Z,Medium,0,"1,200"
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1139973,4S-EV-Z,Medium,0,"1,200"
vanta-Aus,Cedar Ridge Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1132975,6S-HYD,Medium,0,"1,629"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1458525,3S_Jan2024_CNG_AC,Zone_A,16.4,"1,420.32"
catalyst-Sac,Oakmont Office,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1460021,3S_Jan2024_CNG_AC,Zone_C,27.3,"2,168.45"
catalyst-Sac,Santa Clara Office,Divya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1474591,5S_Jan2024_CNG_AC,Zone_A,4.09,"1,187.25"
vanta-Aus,Cedar Ridge Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1133959,6S-EV-HTK,Short,0,"1,875"
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1461042,5S_Jan2024_CNG_AC,Zone_B,20.48,"1,507.5"
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1110446,4S-EV-Z,Medium,0,"1,200"
orbit-Slc,Lakeside Commons,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 15, 2026, 12:00 AM",1229794,4SEATER_BTT_2025_EV,31 - above,33.3,"1,260"
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1453506,3S_Jan2024_CNG_AC,Zone_B,20.3,"1,828.13"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1453203,3S_Jan2024_CNG_AC,Zone_A,7.34,946.88
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1441079,3S_Jan2024_CNG_AC,Zone_B,13.2,"1,218.75"
orbit-Slc,Lakeside Commons,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 15, 2026, 12:00 AM",1210451,8SEATER_BTT_2025,21-30,22.42,"1,410"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1172240,4S-HYD,Short,0,948
pinnacle-Slc,Northgate Campus,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3217162,12S_packagebased,Slab 1,8.99,"1,515"
pinnacle-Slc,Willow Bend Campus,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3268067,4Seater,Slab2,14.4,"1,020"
pinnacle-Slc,Oakmont Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3268368,DV_Package,null,3.33,988.63
pinnacle-Slc,Willow Bend Campus,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3257211,4Seater,Slab1,9.64,915
pinnacle-Slc,Oakmont Office,Rahul Orlov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3234205,DV_Package,null,12.2,"1,318.18"
pinnacle-Slc,Oakmont Office,Amit Volkov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3180574,DV_Package,null,9.09,988.63
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3193935,4Seater,Slab2,16.1,"1,020"
pinnacle-Slc,Oakmont Office,Divya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3227870,4Seater,Slab1,10.19,915
pinnacle-Slc,Clearwater Campus,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3210137,4Seater,Slab2,18.6,"1,020"
pinnacle-Slc,Willow Bend Campus,Divya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3311971,DV_Package,null,35.52,988.63
pinnacle-Slc,Willow Bend Campus,Rahul Morozov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3199456,4Seater,Slab1,7.91,915
pinnacle-Slc,Willow Bend Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3325240,6Seater,Slab1,10.2,"1,140"
pinnacle-Slc,Willow Bend Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3291363,4Seater,Slab2,20.4,"1,530"
pinnacle-Slc,Clearwater Campus,Amit Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3322074,4Seater,Slab4,43.5,"1,290"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3196014,4Seater,Slab2,13.63,"1,020"
pinnacle-Slc,Willow Bend Campus,Karan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3227288,4Seater,Slab2,15.74,"1,530"
pinnacle-Slc,Oakmont Office,Karan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3258746,4Seater,Slab1,8.01,"1,372.5"
pinnacle-Slc,Clearwater Campus,Amit Volkov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3322744,4Seater,Slab2,16.1,"1,020"
pinnacle-Slc,Willow Bend Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3267801,4Seater,Slab4,30.8,"1,290"
pinnacle-Slc,Clearwater Campus,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3271650,6Seater,Slab1,7.8,"1,140"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1149594,6S-HYD,Medium,0,"1,629"
vanta-Aus,Cedar Ridge Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1152576,4S-EV-Z,Medium,0,"1,200"
catalyst-Sac,Crestwood Campus,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1479005,3S_Jan2024_CNG_AC,Zone_B,27.17,"1,237.5"
catalyst-Sac,Santa Clara Office,Divya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1496847,3S_Jan2024_CNG_AC,Zone_B,23.1,"1,856.25"
vanta-Aus,Cedar Ridge Office,Anjali Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1168512,4S-HYD,Long,0,"1,354.5"
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1156674,4S-EV-Z,Long,0,"1,200"
catalyst-Sac,Crestwood Campus,Vikram Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1497515,3S_Jan2024_AC,Zone_C,34.65,"1,486.88"
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1193254,4S-EV-Z,Short,0,"1,200"
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1118179,4S-EV-Z,Medium,0,"1,200"
vanta-Aus,Cedar Ridge Office,Anjali Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1161247,6S-HYD,Short,0,"1,227"
orbit-Slc,Lakeside Commons,Anjali Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1267743,8SEATER_BTT_2025,31-above,32.8,"1,560"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1488950,3S_Jan2024_CNG_AC,Zone_B,17.86,"1,237.5"
orbit-Slc,Lakeside Commons,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1261087,12SEATER_LVT,31-50,39.2,"2,265"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1263442,NPT_8_SEATER,NA,21.6,"1,506"
vanta-Aus,Cedar Ridge Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1190196,6S-EV-HTK,Medium,0,"1,875"
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1504953,3S_Jan2024_CNG_AC,Zone_C,30.8,"2,210.63"
pinnacle-Slc,Oakmont Office,Rahul Morozov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3234939,4Seater,Slab1,3.04,915
pinnacle-Slc,Oakmont Office,Divya Sokolov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3233927,4Seater,Slab2,15.47,"1,020"
pinnacle-Slc,Clearwater Campus,Divya Sokolov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3209435,4Seater,Slab2,18.1,"1,020"
pinnacle-Slc,Clearwater Campus,Rahul Orlov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3230201,DV_Package,null,16.6,988.63
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3214232,6Seater,Slab2,12.3,"1,297.5"
pinnacle-Slc,Oakmont Office,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3214479,4Seater,Slab1,9,"1,372.5"
pinnacle-Slc,Clearwater Campus,Amit Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3247833,6Seater,Slab2,20.17,"1,297.5"
pinnacle-Slc,Oakmont Office,Rahul Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3332260,4Seater,Slab2,15.5,"1,020"
pinnacle-Slc,Willow Bend Campus,Amit Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3336471,4Seater,Slab3,25.89,"1,162.5"
pinnacle-Slc,Clearwater Campus,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3458716,4Seater,Slab2,19.8,"1,020"
pinnacle-Slc,Oakmont Office,Arjun Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3410802,4Seater,Slab1,3.6,915
pinnacle-Slc,Oakmont Office,Rahul Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3430303,4Seater,Slab3,28.17,"1,162.5"
pinnacle-Slc,Oakmont Office,Rahul Morozov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3371442,DV_Package,null,8.7,945.66
pinnacle-Slc,Clearwater Campus,Amit Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3389469,4Seater,Slab2,16.92,"1,020"
pinnacle-Slc,Oakmont Office,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3352124,4Seater,Slab1,4.51,"1,372.5"
pinnacle-Slc,Willow Bend Campus,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3371715,4Seater,Slab2,14.4,"1,020"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3473695,DV_Package,null,6.2,"1,260.82"
pinnacle-Slc,Oakmont Office,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3369594,DV_Package,null,5.69,"1,260.87"
pinnacle-Slc,Clearwater Campus,Divya Sokolov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3453772,4Seater,Slab1,7.95,915
pinnacle-Slc,Clearwater Campus,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3355496,4Seater,Slab1,6.33,915
pinnacle-Slc,Clearwater Campus,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3345842,4Seater,Slab2,13.3,"1,020"
pinnacle-Slc,Clearwater Campus,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3433526,4Seater,Slab3,22.4,"1,162.5"
pinnacle-Slc,Clearwater Campus,Rahul Orlov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3452031,4Seater,Slab3,25.5,"1,162.5"
pinnacle-Slc,Clearwater Campus,Divya Sokolov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3368420,4Seater,Slab3,27.47,"1,162.5"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1258325,4S-HYD,XLong,0,"1,625.8"
orbit-Slc,Cedar Ridge Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 15, 2026, 12:00 AM",1334961,4SEATER_BTT_2025,0-20,16.58,960
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1258101,6S-HYD,Medium,0,"1,683.87"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"July 16, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1346703,NPT_8_SEATER,NA,12.5,"1,506"
orbit-Slc,Lakeside Commons,Rahul Mikhailov Travel,"July 16, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1347351,4Seater-LVT-July,31-above,31.1,"1,297.5"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"July 16, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1356977,NPT_8_SEATER,NA,21.13,"2,409"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4975775,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4964384,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4976966,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4828320,4S-EV-Z,Long,0,"1,275"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4892997,BUS-ORRNEW-SML,null,0,"2,493.49"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4833131,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4838253,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4828740,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4844901,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4893751,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4930785,BUS-ORRNEW-TT,null,0,"2,589.75"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4957176,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4996854,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4970689,BUS-ORRNEW-TT,null,0,"2,529.75"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4931265,BUS-ORRNEW-TT,null,0,794.91
vanta-Sea,Denver Office,Isha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4984185,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4840376,6S-150ORRNEW,Short,0,"1,390.34"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4840645,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4977821,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4855980,4S-EV-Z,Medium,0,"1,275"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4912814,4S-EV-Z,Short,0,"1,275"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4821525,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4946364,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Aarav Petrov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4836261,4S-EV-Z,Long,0,"1,275"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4940646,BUS-ORRNEW-TT,null,0,"1,329.88"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4913368,4S-150ORRNEW,Short,0,"1,057.75"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4966719,BUS-ORRNEW-SML,null,0,"3,206.65"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4832551,4S-150ORRNEW,Short,0,"1,057.75"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4885972,4S-EV-Z,Medium,0,"1,275"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4967057,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4832124,6S-150ORRNEW,Long,0,"2,116.01"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4895471,6S-150ORRNEW,Short,0,"1,390.34"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4886487,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4872252,4S-EV-Z,Short,0,"1,275"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4928846,BUS-ORRNEW-SML,null,0,"2,876.65"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5064533,4S-150ORRNEW,Medium,0,"1,404.56"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4827597,4S-150ORRNEW,Short,0,"1,057.75"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4852639,4S-EV-Z,Short,0,"1,275"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4833865,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4837100,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5013381,4S-EV-Z,Medium,0,"1,275"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5011162,BUS-ORRNEW-TT,null,0,"1,134.48"
vanta-Sea,Pinecrest Office,Meera Lebedev Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5047386,6S-PREMIUMNEW,null,1.1,"1,160.46"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5044321,4S-EV-Z,Medium,0,"1,275"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5085324,6S-150ORRNEW,Long,0,"2,194.1"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5104139,4S-EV-Z,Long,0,"1,275"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5067312,4S-150ORRNEW,Short,0,"1,077.27"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5089314,BUS-ORRNEW-SML,null,0,"2,208.01"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5040501,6S-150ORRNEW,Short,0,"1,416.36"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5049398,4S-EV-Z,Medium,0,"1,275"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5023272,BUS-ORRNEW-TT,null,0,"1,985.32"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5056103,4S-150ORRNEW,Medium,0,"1,404.56"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5093669,4S-EV-Z,Medium,0,"1,275"
