business_unit,office,product_type,trip_date,shift_type,trip_id,trip_direction,actual_escort,vendor_id,planned_cab_registration,actual_cab_registration,actual_cab_capacity,planned_km,traveled_km,planned_start_epoch,planned_end_epoch,actual_start_epoch,actual_end_epoch,delay_reason,delay_minutes,route_source,actual_cab_fuel_type,is_driver_nc,is_cab_nc,trip_nodal,plannedemployee_cnt,actualemployee_cnt,noshow_cnt
pinnacle-Slc,Clearwater Campus,CAB,"June 1, 2026",08:30,"3,175,655",LOGIN,false,Pooja Mikhailov Travel,INZ 236 GP,INZ 236 GP,3,17.09,13.31,"1,780,298,580","1,780,302,300","1,780,299,565","1,780,306,045",DRIVER,42,AUTO,Diesel,false,false,NA,4,3,0
vanta-Sea,Denver Office,CAB,"June 18, 2026",21:16,"4,962,492",LOGOUT,false,Aarav Petrov Travel,PKW 997 GP,PKW 997 GP,5,14.37,14,"1,781,818,260","1,781,819,220","1,781,817,195","1,781,820,821",NODELAY,0,AUTO,Petrol,false,false,NA,5,4,1
pinnacle-Slc,Willow Bend Campus,CAB,"June 4, 2026",07:30,"3,193,229",LOGIN,false,Aarav Mikhailov Travel,ADS 018 GP,ADS 018 GP,3,25.89,24.83,"1,780,554,420","1,780,557,900","1,780,554,806","1,780,557,971",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 2, 2026",17:00,"3,180,798",LOGIN,false,Rohan Mikhailov Travel,DNG 129 GP,DNG 129 GP,3,19.48,19.02,"1,780,414,800","1,780,419,300","1,780,415,103","1,780,418,312",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Oakmont Office,CAB,"June 3, 2026",16:30,"3,189,244",LOGOUT,false,Rohan Mikhailov Travel,JHU 428 GP,JHU 428 GP,3,17.74,16.93,"1,780,504,200","1,780,507,680","1,780,504,358","1,780,509,712",NODELAY,0,AUTO,Diesel,false,false,NODAL,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 3, 2026",20:30,"3,189,529",LOGOUT,true,Divya Sokolov Travel,QLW 548 GP,QLW 548 GP,3,13.25,12,"1,780,518,600","1,780,521,120","1,780,517,094","1,780,519,097",NODELAY,0,AUTO,Diesel,false,false,HOME,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 11, 2026",09:00,"3,225,241",LOGIN,false,Rahul Orlov Travel,ARH 095 GP,ARH 095 GP,3,10.7,10.17,"1,781,165,700","1,781,168,100","1,781,165,951","1,781,169,547",EMPLOYEE,4,AUTO,Diesel,false,false,NODAL,2,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"June 9, 2026",09:00,"3,213,002",LOGIN,false,Rahul Mikhailov Travel,SYM 779 GP,SYM 779 GP,3,5.72,5.5,"1,780,993,500","1,780,995,300","1,780,993,562","1,780,995,380",NODELAY,0,AUTO,Diesel,false,false,NODAL,3,3,0
pinnacle-Slc,Willow Bend Campus,CAB,"July 16, 2026",10:30,"3,403,921",LOGIN,false,Rohan Mikhailov Travel,CHV 846 GP,CHV 846 GP,3,4.1,3.5,"1,784,196,240","1,784,197,500","1,784,195,768","1,784,197,448",NODELAY,0,AUTO,Diesel,false,false,NODAL,1,1,0
pinnacle-Slc,Willow Bend Campus,CAB,"July 10, 2026",09:30,"3,377,031",LOGIN,false,Rahul Morozov Travel,OQR 457 GP,OQR 457 GP,3,9.37,8.02,"1,783,673,220","1,783,675,500","1,783,674,263","1,783,675,940",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"July 14, 2026",08:30,"3,389,243",LOGIN,false,Aarav Mikhailov Travel,WGJ 598 GP,WGJ 598 GP,3,9.28,9.1,"1,784,014,920","1,784,017,500","1,784,016,277","1,784,019,049",DRIVER,5,AUTO,Diesel,false,false,HOME,2,1,0
pinnacle-Slc,Clearwater Campus,CAB,"July 15, 2026",16:30,"3,400,659",LOGOUT,false,Rahul Morozov Travel,PQR 576 GP,PQR 576 GP,3,5.16,5,"1,784,133,000","1,784,134,260","1,784,133,002","1,784,135,098",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"July 16, 2026",14:30,"3,405,985",LOGOUT,false,Rahul Morozov Travel,FQY 170 GP,FQY 170 GP,3,26.89,27.16,"1,784,212,200","1,784,216,400","1,784,211,534","1,784,215,721",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"July 20, 2026",13:30,"3,419,923",LOGOUT,false,Aarav Mikhailov Travel,PHT 988 GP,PHT 988 GP,3,16.82,17.25,"1,784,554,200","1,784,556,960","1,784,554,314","1,784,557,877",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"July 15, 2026",09:30,"3,396,201",LOGIN,false,Amit Volkov Travel,DWP 975 GP,DWP 975 GP,3,3.78,4.3,"1,784,105,640","1,784,107,500","1,784,106,231","1,784,107,426",NODELAY,0,AUTO,Diesel,false,false,NA,2,1,0
pinnacle-Slc,Clearwater Campus,CAB,"July 21, 2026",09:00,"3,422,182",LOGIN,false,Sanjay Mikhailov Travel,KQE 969 GP,KQE 969 GP,3,12.55,11.1,"1,784,620,680","1,784,624,100","1,784,620,772","1,784,624,135",NODELAY,0,AUTO,Diesel,false,false,HOME,3,3,0
pinnacle-Slc,Oakmont Office,CAB,"July 23, 2026",21:30,"3,438,397",LOGOUT,false,Aarav Mikhailov Travel,RZS 702 GP,RZS 702 GP,3,29.12,23.71,"1,784,842,200","1,784,846,700","1,784,842,975","1,784,849,326",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Willow Bend Campus,CAB,"July 24, 2026",16:30,"3,444,795",LOGOUT,false,Sanjay Mikhailov Travel,SXF 663 GP,SXF 663 GP,3,1.99,1.66,"1,784,910,600","1,784,911,140","1,784,911,329","1,784,912,380",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"July 28, 2026",16:30,"3,462,188",LOGOUT,false,Rohan Mikhailov Travel,AYG 493 GP,AYG 493 GP,3,23.96,24.18,"1,785,256,200","1,785,261,000","1,785,256,410","1,785,261,650",NODELAY,0,AUTO,Diesel,false,false,HOME,2,2,0
vanta-Aus,Cedar Ridge Office,CAB,"May 21, 2026",10:00,"1,131,491",LOGIN,false,Anjali Mikhailov Travel,BPJ 917 GP,BPJ 917 GP,3,17.52,18.2,"1,779,352,320","1,779,356,700","1,779,352,325","1,779,355,716",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
catalyst-Sac,Santa Clara Office,CAB,"May 21, 2026",19:30,"1,465,586",LOGIN,false,Rohan Mikhailov Travel,THA 152 GP,THA 152 GP,4,20.47,19.85,"1,779,384,900","1,779,390,000","1,779,384,894","1,779,390,981",EMPLOYEE,1,AUTO,Petrol,false,false,NA,3,3,0
catalyst-Sac,Crestwood Campus,CAB,"May 26, 2026",06:30,"1,469,413",LOGIN,true,Vikram Mikhailov Travel,MEG 874 GP,MEG 874 GP,4,19.45,19.5,"1,779,772,920","1,779,775,200","1,779,771,766","1,779,775,598",NODELAY,0,AUTO,Petrol,false,false,HOME,1,2,0
vanta-Sea,Denver Office,CAB,"May 1, 2026",21:16,"4,814,604",LOGOUT,true,Anjali Mikhailov Travel,OLE 420 GP,OLE 420 GP,3,22.17,21.1,"1,777,671,060","1,777,674,300","1,777,670,257","1,777,674,055",NODELAY,0,AUTO,Electric,false,false,NA,2,3,0
vanta-Sea,Denver Office,CAB,"May 4, 2026",21:16,"4,819,598",LOGOUT,true,Sanjay Mikhailov Travel,JII 812 GP,JII 812 GP,5,17.41,14.6,"1,777,930,260","1,777,931,100","1,777,929,172","1,777,932,460",NODELAY,0,AUTO,Petrol,false,false,NA,4,4,1
vanta-Sea,Denver Office,CAB,"May 4, 2026",17:16,"4,818,755",LOGOUT,false,Priya Mikhailov Travel,FCA 549 GP,FCA 549 GP,12,20.19,21,"1,777,915,860","1,777,918,260","1,777,914,602","1,777,918,773",NODELAY,0,AUTO,Petrol,false,false,NA,3,2,1
orbit-Slc,Eastgate Office,CAB,"May 15, 2026",06:30,"1,230,042",LOGIN,true,Rohan Mikhailov Travel,APE 976 GP,APE 976 GP,3,21.47,24.42,"1,778,821,800","1,778,825,700","1,778,818,827","1,778,825,865",NODELAY,0,AUTO,Diesel,false,false,HOME,1,2,0
vanta-Aus,Cedar Ridge Office,CAB,"May 20, 2026",11:00,"1,129,396",LOGIN,false,Meera Pavlov Travel,IRH 625 GP,IRH 625 GP,3,21.36,21.4,"1,779,269,580","1,779,273,900","1,779,271,038","1,779,274,557",NODELAY,0,AUTO,Electric,false,false,HOME,3,2,1
vanta-Aus,Cedar Ridge Office,CAB,"May 22, 2026",06:00,"1,133,649",LOGIN,false,Meera Pavlov Travel,ZWQ 408 GP,ZWQ 408 GP,5,28.6,28.7,"1,779,426,000","1,779,428,700","1,779,426,125","1,779,429,126",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
catalyst-Sac,Santa Clara Office,CAB,"May 28, 2026",05:30,"1,473,340",LOGOUT,true,Vikram Mikhailov Travel,TCH 387 GP,TCH 387 GP,4,38.17,37.7,"1,779,947,100","1,779,949,740","1,779,947,096","1,779,952,075",NODELAY,0,AUTO,Petrol,false,false,HOME,2,3,0
orbit-Slc,Lakeside Commons,BUS,"May 18, 2026",15:30,"1,234,378",LOGOUT,false,Anjali Mikhailov Travel,ERR 738 GP,ERR 738 GP,6,25.71,19.1,"1,779,119,100","1,779,123,060","1,779,118,842","1,779,125,494",NODELAY,0,MANUAL,Diesel,false,false,HOME,4,3,1
vanta-Aus,Cedar Ridge Office,CAB,"May 28, 2026",10:00,"1,143,843",LOGIN,false,Sneha Mikhailov Travel,KIQ 433 GP,KIQ 433 GP,3,33.99,14.8,"1,779,954,420","1,779,961,500","1,779,955,028","1,779,959,157",NODELAY,0,AUTO,Diesel,false,false,NA,3,3,0
vanta-Sea,Denver Office,BUS,"May 7, 2026",11:00,"4,828,535",LOGIN,false,Priya Mikhailov Travel,IGN 966 GP,IGN 966 GP,3,13.78,14.2,"1,778,147,100","1,778,150,700","1,778,145,421","1,778,150,603",NODELAY,0,MANUAL,Petrol,false,false,HOME,2,1,1
catalyst-Sac,Santa Clara Office,CAB,"June 2, 2026",06:30,"1,477,902",LOGOUT,false,Vikram Mikhailov Travel,JBW 860 GP,JBW 860 GP,4,18.59,17.67,"1,780,382,700","1,780,385,040","1,780,382,172","1,780,385,616",NODELAY,0,AUTO,Petrol,false,false,HOME,2,2,0
vanta-Aus,Cedar Ridge Office,CAB,"June 2, 2026",22:00,"1,151,549",LOGIN,false,Meera Pavlov Travel,GKS 792 GP,GKS 792 GP,3,12.63,11.8,"1,780,434,300","1,780,436,700","1,780,434,178","1,780,435,796",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
vanta-Aus,Cedar Ridge Office,CAB,"June 3, 2026",22:15,"1,154,677",LOGOUT,true,Sanjay Mikhailov Travel,MZO 306 GP,MZO 306 GP,5,17.93,18.2,"1,780,525,800","1,780,529,100","1,780,524,786","1,780,527,906",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,1
vanta-Sea,Denver Office,CAB,"June 1, 2026",18:16,"4,902,684",LOGOUT,false,Priya Mikhailov Travel,BID 468 GP,BID 468 GP,5,12.88,13.1,"1,780,338,660","1,780,339,860","1,780,337,494","1,780,341,750",NODELAY,0,AUTO,Petrol,false,false,NA,3,3,0
vanta-Sea,Denver Office,BUS,"June 2, 2026",11:00,"4,904,863",LOGIN,false,Aarav Mikhailov Travel,BLG 625 GP,BLG 625 GP,5,8.44,6.8,"1,780,394,760","1,780,397,100","1,780,394,584","1,780,398,224",TRAFFIC,3,MANUAL,Petrol,false,false,NA,5,3,2
vanta-Sea,Denver Office,BUS,"June 1, 2026",09:00,"4,900,653",LOGIN,false,Priya Mikhailov Travel,ZQQ 285 GP,ZQQ 285 GP,5,11.47,10.8,"1,780,301,640","1,780,303,500","1,780,300,181","1,780,305,065",TRAFFIC,11,MANUAL,Petrol,false,false,NA,4,4,0
catalyst-Sac,Santa Clara Office,CAB,"June 9, 2026",06:00,"1,486,537",LOGOUT,true,Rohan Mikhailov Travel,TQG 918 GP,TQG 918 GP,4,8.14,8.51,"1,780,985,700","1,780,986,480","1,780,985,686","1,780,987,875",NODELAY,0,AUTO,Petrol,false,false,NA,1,2,0
vanta-Aus,Cedar Ridge Office,CAB,"June 5, 2026",12:00,"1,157,541",LOGIN,false,Sneha Mikhailov Travel,TPB 043 GP,TPB 043 GP,5,22.62,27.7,"1,780,655,640","1,780,659,900","1,780,656,280","1,780,660,357",NODELAY,0,AUTO,Diesel,false,false,HOME,3,2,1
catalyst-Sac,Fairview Commons,CAB,"June 9, 2026",00:30,"1,486,002",LOGOUT,true,Arjun Mikhailov Travel,ETU 825 GP,ETU 825 GP,4,32.96,33,"1,780,965,900","1,780,969,500","1,780,965,602","1,780,971,695",NODELAY,0,AUTO,Petrol,false,false,NA,1,2,0
vanta-Aus,Cedar Ridge Office,CAB,"June 9, 2026",20:15,"1,164,410",LOGOUT,false,Sneha Mikhailov Travel,ORN 478 GP,ORN 478 GP,5,19.53,35.7,"1,781,037,000","1,781,040,900","1,781,037,320","1,781,047,230",EMPLOYEE,33,AUTO,Diesel,false,false,HOME,5,6,3
catalyst-Sac,Santa Clara Office,CAB,"May 7, 2026",06:30,"1,447,277",LOGIN,false,Rohan Mikhailov Travel,YBF 948 GP,YBF 948 GP,4,3.68,3.52,"1,778,132,880","1,778,133,600","1,778,132,857","1,778,133,332",NODELAY,0,AUTO,Petrol,false,false,NA,1,1,0
catalyst-Sac,Santa Clara Office,CAB,"May 4, 2026",21:00,"1,442,414",LOGIN,true,Rohan Mikhailov Travel,VFV 673 GP,VFV 673 GP,4,6.68,6.6,"1,777,923,900","1,777,926,600","1,777,924,777","1,777,927,361",NODELAY,0,AUTO,Petrol,false,false,NA,2,3,0
catalyst-Sac,Santa Clara Office,CAB,"May 9, 2026",06:00,"1,450,471",LOGOUT,true,Vikram Mikhailov Travel,NRR 603 GP,NRR 603 GP,4,14.19,14.91,"1,778,307,300","1,778,308,680","1,778,307,141","1,778,309,799",NODELAY,0,AUTO,Petrol,false,false,NA,1,2,0
vanta-Aus,Cedar Ridge Office,CAB,"May 12, 2026",12:00,"1,115,019",LOGIN,false,Priya Mikhailov Travel,TZX 725 GP,TZX 725 GP,3,18.51,20.2,"1,778,582,220","1,778,586,300","1,778,582,952","1,778,587,222",NODELAY,0,AUTO,Electric,false,false,HOME,3,3,0
catalyst-Sac,Santa Clara Office,CAB,"May 8, 2026",02:30,"1,448,967",LOGOUT,false,Divya Mikhailov Travel,JVU 519 GP,JVU 519 GP,4,18.59,17.7,"1,778,208,300","1,778,209,500","1,778,208,160","1,778,210,121",NODELAY,0,AUTO,Petrol,false,false,HOME,3,3,0
catalyst-Sac,Santa Clara Office,CAB,"May 14, 2026",02:00,"1,456,202",LOGOUT,true,Divya Mikhailov Travel,FND 475 GP,FND 475 GP,4,27.92,26.2,"1,778,724,900","1,778,726,280","1,778,725,105","1,778,729,634",NODELAY,0,AUTO,Petrol,false,false,NA,3,4,0
vanta-Aus,Cedar Ridge Office,CAB,"May 19, 2026",11:00,"1,127,452",LOGIN,false,Priya Mikhailov Travel,XZM 938 GP,XZM 938 GP,3,11.92,12.4,"1,779,183,420","1,779,187,500","1,779,183,326","1,779,187,335",NODELAY,0,AUTO,Electric,false,false,NODAL,3,3,0
vanta-Aus,Cedar Ridge Office,CAB,"May 19, 2026",21:15,"1,128,744",LOGOUT,false,Sneha Mikhailov Travel,WEY 396 GP,WEY 396 GP,3,28.91,29.7,"1,779,226,200","1,779,230,700","1,779,224,734","1,779,230,170",NODELAY,0,AUTO,Diesel,false,false,NA,3,3,0
catalyst-Sac,Santa Clara Office,CAB,"May 13, 2026",19:00,"1,454,550",LOGIN,false,Vikram Mikhailov Travel,VII 728 GP,VII 728 GP,6,12.15,13.11,"1,778,693,100","1,778,697,000","1,778,693,265","1,778,696,602",NODELAY,0,AUTO,Petrol,false,false,NA,6,5,1
catalyst-Sac,Crestwood Campus,CAB,"July 17, 2026",02:00,"1,540,813",LOGOUT,true,Divya Mikhailov Travel,RVT 871 GP,RVT 871 GP,4,13.34,13.3,"1,784,254,500","1,784,255,640","1,784,254,623","1,784,258,545",NODELAY,0,AUTO,Petrol,false,false,NA,2,3,0
vanta-Aus,Cedar Ridge Office,CAB,"July 17, 2026",12:00,"1,234,378",LOGIN,false,Anjali Mikhailov Travel,IJD 156 GP,IJD 156 GP,5,30.81,30.8,"1,784,282,520","1,784,288,700","1,784,282,643","1,784,289,319",NODELAY,0,AUTO,Electric,false,false,HOME,4,4,0
catalyst-Sac,Fairview Commons,CAB,"July 15, 2026",20:00,"1,537,939",LOGOUT,true,Arjun Mikhailov Travel,SFL 753 GP,SFL 753 GP,4,5.41,5.4,"1,784,146,500","1,784,147,640","1,784,146,583","1,784,149,681",NODELAY,0,AUTO,Petrol,false,false,NA,1,2,0
catalyst-Sac,Crestwood Campus,CAB,"July 22, 2026",04:30,"1,545,400",LOGIN,true,Sanjay Mikhailov Travel,MAA 733 GP,MAA 733 GP,4,15.86,15.8,"1,784,691,000","1,784,692,800","1,784,691,063","1,784,693,069",NODELAY,0,AUTO,Petrol,false,false,NA,2,3,0
orbit-Slc,Lakeside Commons,CAB,"July 22, 2026",22:00,"1,349,113",LOGOUT,true,Rahul Mikhailov Travel,AKS 483 GP,AKS 483 GP,12,11.92,18.2,"1,784,758,500","1,784,760,720","1,784,758,961","1,784,761,776",NODELAY,0,AUTO,Diesel,false,false,NA,3,4,0
catalyst-Sac,Santa Clara Office,CAB,"July 21, 2026",01:00,"1,543,757",LOGOUT,true,Vikram Mikhailov Travel,TWH 013 GP,TWH 013 GP,4,23.44,23.44,"1,784,596,500","1,784,600,040","1,784,596,382","1,784,601,339",NODELAY,0,AUTO,Petrol,false,false,NA,2,3,0
vanta-Sea,Denver Office,CAB,"July 3, 2026",23:16,"5,013,996",LOGOUT,false,Aarav Petrov Travel,WKF 568 GP,WKF 568 GP,3,4.13,8,"1,783,121,460","1,783,122,000","1,783,120,449","1,783,122,197",NODELAY,0,AUTO,Petrol,false,false,HOME,2,2,0
catalyst-Sac,Santa Clara Office,CAB,"July 20, 2026",20:00,"1,542,978",LOGOUT,true,Vikram Mikhailov Travel,FMR 149 GP,FMR 149 GP,4,15.31,15.31,"1,784,578,500","1,784,580,180","1,784,578,803","1,784,583,704",NODELAY,0,AUTO,Petrol,false,false,NA,1,2,0
vanta-Sea,Denver Office,CAB,"July 2, 2026",17:16,"5,008,693",LOGOUT,false,Sanjay Mikhailov Travel,OAM 545 GP,OAM 545 GP,3,20.14,18.9,"1,783,013,460","1,783,015,260","1,783,012,532","1,783,017,608",NODELAY,0,AUTO,Petrol,false,false,HOME,2,2,0
orbit-Slc,Cedar Ridge Office,BUS,"July 28, 2026",13:00,"1,358,272",LOGIN,false,Rahul Mikhailov Travel,UTQ 633 GP,UTQ 633 GP,6,16.46,16.47,"1,785,237,600","1,785,242,700","1,785,239,178","1,785,243,232",NODELAY,0,MANUAL,Diesel,false,false,HOME,5,4,1
catalyst-Sac,Santa Clara Office,CAB,"July 24, 2026",04:00,"1,549,924",LOGOUT,false,Vikram Mikhailov Travel,ODL 069 GP,ODL 069 GP,4,30.77,32.6,"1,784,866,500","1,784,869,680","1,784,866,593","1,784,870,435",NODELAY,0,AUTO,Petrol,false,false,HOME,3,3,0
orbit-Slc,Eastgate Office,BUS,"July 30, 2026",15:30,"1,364,878",LOGOUT,false,Rohan Mikhailov Travel,ZIF 858 GP,ZIF 858 GP,3,24.13,26.65,"1,785,426,300","1,785,428,400","1,785,426,369","1,785,430,125",NODELAY,0,MANUAL,Electric,false,false,NA,2,1,1
pinnacle-Slc,Clearwater Campus,CAB,"June 15, 2026",08:30,"3,244,730",LOGIN,false,Arjun Mikhailov Travel,TUW 163 GP,TUW 163 GP,3,11.05,0.0095,"1,781,509,440","1,781,511,900","1,781,509,498","1,781,512,647",NODELAY,0,AUTO,Diesel,false,false,HOME,3,3,0
pinnacle-Slc,Oakmont Office,CAB,"June 17, 2026",07:30,"3,257,698",LOGIN,false,Divya Mikhailov Travel,SIQ 037 GP,SIQ 037 GP,3,16.01,15.2,"1,781,678,100","1,781,681,100","1,781,678,205","1,781,680,685",NODELAY,0,AUTO,Diesel,false,false,HOME,3,3,0
vanta-Sea,Denver Office,CAB,"June 24, 2026",19:16,"4,981,483",LOGOUT,false,Isha Mikhailov Travel,BDE 812 GP,BDE 812 GP,3,10.05,13.8,"1,782,329,460","1,782,331,740","1,782,328,457","1,782,331,772",NODELAY,0,AUTO,Petrol,false,false,NA,3,2,1
pinnacle-Slc,Oakmont Office,CAB,"June 16, 2026",20:30,"3,251,470",LOGOUT,true,Rohan Mikhailov Travel,POO 382 GP,POO 382 GP,3,9.85,9.79,"1,781,641,800","1,781,643,840","1,781,642,173","1,781,644,462",NODELAY,0,AUTO,Diesel,true,false,NA,2,2,0
vanta-Sea,Denver Office,CAB,"June 23, 2026",23:16,"4,978,249",LOGOUT,false,Sanjay Mikhailov Travel,QXE 065 GP,QXE 065 GP,3,21.75,21.5,"1,782,257,460","1,782,259,260","1,782,256,499","1,782,260,627",NODELAY,0,AUTO,Petrol,false,false,NA,1,1,0
vanta-Sea,Denver Office,CAB,"July 16, 2026",19:16,"5,053,998",LOGOUT,false,Priya Mikhailov Travel,LEI 786 GP,LEI 786 GP,3,11.71,12,"1,784,230,260","1,784,231,640","1,784,229,055","1,784,234,647",NODELAY,0,AUTO,Electric,false,false,HOME,3,3,0
vanta-Sea,Denver Office,CAB,"July 23, 2026",18:16,"5,075,626",LOGOUT,false,Priya Mikhailov Travel,BTU 080 GP,BTU 080 GP,3,13.28,12.7,"1,784,831,460","1,784,833,020","1,784,830,242","1,784,834,354",NODELAY,0,AUTO,Petrol,false,false,HOME,3,3,0
vanta-Sea,Denver Office,BUS,"July 23, 2026",10:00,"5,073,311",LOGIN,false,Isha Mikhailov Travel,PNK 745 GP,PNK 745 GP,3,20.25,17.5,"1,784,796,300","1,784,799,900","1,784,794,633","1,784,801,126",TRAFFIC,5,MANUAL,Petrol,false,false,HOME,3,2,1
vanta-Sea,Denver Office,CAB,"July 27, 2026",19:16,"5,087,598",LOGOUT,false,Priya Mikhailov Travel,VVG 365 GP,VVG 365 GP,3,20.31,20,"1,785,180,660","1,785,182,100","1,785,179,766","1,785,183,350",NODELAY,0,AUTO,Petrol,false,false,HOME,2,2,0
vanta-Sea,Denver Office,CAB,"July 22, 2026",07:00,"5,068,720",LOGIN,true,Isha Mikhailov Travel,UYN 985 GP,UYN 985 GP,3,34.06,34.5,"1,784,699,280","1,784,702,700","1,784,699,573","1,784,703,190",NODELAY,0,AUTO,Petrol,false,false,HOME,1,2,0
vanta-Sea,Denver Office,BUS,"July 29, 2026",14:00,"5,094,695",LOGIN,false,Sanjay Mikhailov Travel,DUU 972 GP,DUU 972 GP,12,7.03,8.5,"1,785,331,380","1,785,332,700","1,785,329,623","1,785,333,175",NODELAY,0,MANUAL,Petrol,false,false,HOME,1,1,0
vanta-Sea,Denver Office,CAB,"July 30, 2026",22:16,"5,101,472",LOGOUT,true,Aarav Mikhailov Travel,SRY 281 GP,SRY 281 GP,3,31.97,32.2,"1,785,450,660","1,785,455,280","1,785,449,986","1,785,454,354",NODELAY,0,AUTO,Petrol,false,false,HOME,1,2,0
vanta-Sea,Denver Office,CAB,"July 31, 2026",08:00,"5,102,596",LOGIN,false,Anjali Mikhailov Travel,HWI 799 GP,HWI 799 GP,3,33.75,33.1,"1,785,480,840","1,785,483,900","1,785,481,306","1,785,485,497",EMPLOYEE,11,AUTO,Petrol,false,false,HOME,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"July 1, 2026",15:30,"3,330,023",LOGOUT,false,Arjun Mikhailov Travel,AOC 163 GP,AOC 163 GP,3,23.82,22.8,"1,782,919,800","1,782,924,360","1,782,919,921","1,782,925,410",NODELAY,0,AUTO,Diesel,false,false,NA,3,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"July 1, 2026",12:00,"3,330,916",LOGIN,false,Rahul Orlov Travel,ZAW 045 GP,ZAW 045 GP,3,16.51,16.84,"1,782,903,240","1,782,906,900","1,782,903,779","1,782,907,744",NODELAY,0,AUTO,Diesel,false,false,NODAL,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"June 29, 2026",07:30,"3,318,166",LOGIN,false,Divya Mikhailov Travel,XZX 057 GP,XZX 057 GP,3,5.47,5.11,"1,782,717,000","1,782,717,900","1,782,716,970","1,782,717,537",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"June 23, 2026",15:30,"3,289,955",LOGOUT,false,Rohan Mikhailov Travel,ETL 782 GP,ETL 782 GP,3,15.99,17.09,"1,782,228,600","1,782,231,540","1,782,228,910","1,782,233,308",NODELAY,0,AUTO,Diesel,false,false,NA,4,3,0
pinnacle-Slc,Clearwater Campus,CAB,"June 24, 2026",15:00,"3,296,352",LOGOUT,false,Arjun Mikhailov Travel,JIF 775 GP,JIF 775 GP,3,3.99,4.16,"1,782,313,200","1,782,314,040","1,782,313,453","1,782,315,183",NODELAY,0,AUTO,Diesel,false,false,NODAL,3,2,0
vanta-Sea,Denver Office,BUS,"May 12, 2026",12:00,"4,842,195",LOGIN,false,Rohan Mikhailov Travel,UTW 177 GP,UTW 177 GP,12,28.58,24.4,"1,778,580,480","1,778,586,300","1,778,579,999","1,778,589,133",TRAFFIC,32,MANUAL,Petrol,false,false,NA,8,6,2
vanta-Sea,Denver Office,BUS,"May 13, 2026",13:00,"4,846,435",LOGIN,false,Anjali Mikhailov Travel,CHF 827 GP,CHF 827 GP,3,30.22,26.6,"1,778,671,500","1,778,676,300","1,778,671,503","1,778,676,898",NODELAY,0,MANUAL,Petrol,false,false,HOME,3,3,0
vanta-Sea,Denver Office,SPOT_2.0,"May 5, 2026",Non Shift,"4,822,204",LOGIN,false,Meera Lebedev Travel,SUT 212 GP,SUT 212 GP,5,0,10.5,"1,778,014,800","1,778,016,450","1,778,016,549","1,778,018,881",DRIVER,25,RENTLZ,Petrol,false,false,NA,2,1,1
vanta-Sea,Denver Office,BUS,"May 6, 2026",09:00,"4,824,358",LOGIN,false,Priya Mikhailov Travel,OVO 690 GP,OVO 690 GP,3,11.07,9.6,"1,778,055,600","1,778,057,100","1,778,055,833","1,778,059,465",TRAFFIC,24,MANUAL,Petrol,false,false,NODAL,1,1,0
vanta-Sea,Denver Office,BUS,"May 20, 2026",16:30,"4,868,229",LOGOUT,false,Aarav Mikhailov Travel,VZQ 721 GP,VZQ 721 GP,12,2.86,1.2,"1,779,294,600","1,779,297,000","1,779,293,767","1,779,296,598",NODELAY,0,MANUAL,Petrol,false,false,NODAL,7,6,1
vanta-Sea,Denver Office,CAB,"May 20, 2026",23:16,"4,869,743",LOGOUT,false,Anjali Mikhailov Travel,TEF 968 GP,TEF 968 GP,3,23.42,27.2,"1,779,319,860","1,779,324,060","1,779,318,904","1,779,322,953",NODELAY,0,AUTO,Petrol,false,false,NA,2,2,0
vanta-Sea,Denver Office,CAB,"July 31, 2026",22:16,"5,105,858",LOGOUT,true,Isha Mikhailov Travel,EQV 017 GP,EQV 017 GP,3,12.24,8.7,"1,785,537,060","1,785,538,200","1,785,536,136","1,785,537,997",NODELAY,0,AUTO,Petrol,false,false,HOME,3,3,1
