site_id,shift_band,date,corridor_congestion_index,avg_speed_kmph,source
Lakeside Commons,NIGHT,2026-07-07,8.3,48.3,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-08,8.8,49.5,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-09,8.8,56.1,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-10,22.4,48.8,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-11,9.0,51.6,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-13,0.6,52.6,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-14,21.2,48.7,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-15,6.9,52.4,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-16,6.6,48.9,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-17,19.7,44.0,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-18,1.8,53.7,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-20,18.7,46.2,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-21,19.9,46.8,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-22,7.8,53.7,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-23,11.7,51.3,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-24,15.1,48.2,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-25,7.3,44.7,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-26,17.8,49.8,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-27,6.6,47.4,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-28,11.8,49.0,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-29,19.7,43.0,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-30,0.0,53.1,SYNTHETIC
Lakeside Commons,NIGHT,2026-07-31,9.9,53.4,SYNTHETIC
Northgate Campus,DAY,2026-05-04,20.1,41.9,SYNTHETIC
Northgate Campus,DAY,2026-05-05,17.3,45.2,SYNTHETIC
Northgate Campus,DAY,2026-05-06,13.8,51.0,SYNTHETIC
Northgate Campus,DAY,2026-05-07,13.4,49.2,SYNTHETIC
Northgate Campus,DAY,2026-05-08,13.2,42.8,SYNTHETIC
Northgate Campus,DAY,2026-05-11,16.7,45.3,SYNTHETIC
Northgate Campus,DAY,2026-05-12,0.2,53.3,SYNTHETIC
Northgate Campus,DAY,2026-05-13,21.0,41.8,SYNTHETIC
Northgate Campus,DAY,2026-05-14,13.5,44.0,SYNTHETIC
Northgate Campus,DAY,2026-05-15,2.8,53.3,SYNTHETIC
Northgate Campus,DAY,2026-05-18,9.5,51.3,SYNTHETIC
Northgate Campus,DAY,2026-05-19,13.4,45.0,SYNTHETIC
Northgate Campus,DAY,2026-05-20,25.8,48.7,SYNTHETIC
Northgate Campus,DAY,2026-05-21,12.5,50.1,SYNTHETIC
Northgate Campus,DAY,2026-05-22,12.4,47.3,SYNTHETIC
Northgate Campus,DAY,2026-05-25,6.3,53.5,SYNTHETIC
Northgate Campus,DAY,2026-05-26,10.8,50.2,SYNTHETIC
Northgate Campus,DAY,2026-05-27,7.5,50.1,SYNTHETIC
Northgate Campus,DAY,2026-05-29,3.4,57.1,SYNTHETIC
Northgate Campus,DAY,2026-06-01,20.8,47.4,SYNTHETIC
Northgate Campus,DAY,2026-06-02,2.0,52.5,SYNTHETIC
Northgate Campus,DAY,2026-06-03,18.7,49.6,SYNTHETIC
Northgate Campus,DAY,2026-06-04,6.4,55.7,SYNTHETIC
Northgate Campus,DAY,2026-06-05,12.1,48.5,SYNTHETIC
Northgate Campus,DAY,2026-06-08,15.6,47.4,SYNTHETIC
Northgate Campus,DAY,2026-06-09,22.0,44.7,SYNTHETIC
Northgate Campus,DAY,2026-06-10,23.7,43.8,SYNTHETIC
Northgate Campus,DAY,2026-06-11,24.3,45.1,SYNTHETIC
Northgate Campus,DAY,2026-06-12,5.2,54.5,SYNTHETIC
Northgate Campus,DAY,2026-06-15,15.6,48.9,SYNTHETIC
Northgate Campus,DAY,2026-06-16,14.7,49.7,SYNTHETIC
Northgate Campus,DAY,2026-06-17,14.3,45.6,SYNTHETIC
Northgate Campus,DAY,2026-06-18,19.2,44.4,SYNTHETIC
Northgate Campus,DAY,2026-06-19,15.5,45.9,SYNTHETIC
Northgate Campus,DAY,2026-06-22,26.8,41.7,SYNTHETIC
Northgate Campus,DAY,2026-06-23,15.3,47.8,SYNTHETIC
Northgate Campus,DAY,2026-06-24,12.2,42.6,SYNTHETIC
Northgate Campus,DAY,2026-06-25,15.7,47.8,SYNTHETIC
Northgate Campus,DAY,2026-06-26,4.5,56.6,SYNTHETIC
Northgate Campus,DAY,2026-06-29,17.6,45.9,SYNTHETIC
Northgate Campus,DAY,2026-06-30,17.5,46.9,SYNTHETIC
Northgate Campus,DAY,2026-07-01,20.6,47.7,SYNTHETIC
Northgate Campus,DAY,2026-07-02,9.6,54.0,SYNTHETIC
Northgate Campus,DAY,2026-07-03,7.3,50.9,SYNTHETIC
Northgate Campus,DAY,2026-07-06,9.1,53.4,SYNTHETIC
Northgate Campus,DAY,2026-07-07,21.3,42.5,SYNTHETIC
Northgate Campus,DAY,2026-07-08,13.8,49.5,SYNTHETIC
Northgate Campus,DAY,2026-07-09,18.9,42.0,SYNTHETIC
Northgate Campus,DAY,2026-07-10,10.9,51.7,SYNTHETIC
Northgate Campus,DAY,2026-07-13,12.5,52.2,SYNTHETIC
Northgate Campus,DAY,2026-07-14,8.3,51.6,SYNTHETIC
Northgate Campus,DAY,2026-07-15,15.4,46.9,SYNTHETIC
Northgate Campus,DAY,2026-07-16,14.1,49.6,SYNTHETIC
Northgate Campus,DAY,2026-07-17,8.5,51.1,SYNTHETIC
Northgate Campus,DAY,2026-07-20,14.2,51.3,SYNTHETIC
Northgate Campus,DAY,2026-07-21,22.3,46.2,SYNTHETIC
Northgate Campus,DAY,2026-07-22,5.9,48.7,SYNTHETIC
Northgate Campus,DAY,2026-07-23,9.1,53.0,SYNTHETIC
Northgate Campus,DAY,2026-07-24,6.9,54.0,SYNTHETIC
Northgate Campus,DAY,2026-07-27,18.5,50.2,SYNTHETIC
Northgate Campus,DAY,2026-07-28,11.0,45.8,SYNTHETIC
Northgate Campus,DAY,2026-07-29,6.9,50.5,SYNTHETIC
Northgate Campus,DAY,2026-07-30,21.8,45.7,SYNTHETIC
Northgate Campus,DAY,2026-07-31,19.4,54.4,SYNTHETIC
Northgate Campus,EVENING,2026-05-04,8.5,52.5,SYNTHETIC
Northgate Campus,EVENING,2026-05-05,16.3,48.6,SYNTHETIC
Northgate Campus,EVENING,2026-05-06,9.7,46.1,SYNTHETIC
Northgate Campus,EVENING,2026-05-07,19.5,45.6,SYNTHETIC
Northgate Campus,EVENING,2026-05-08,0.4,56.0,SYNTHETIC
Northgate Campus,EVENING,2026-05-11,8.9,51.2,SYNTHETIC
Northgate Campus,EVENING,2026-05-12,15.4,42.6,SYNTHETIC
Northgate Campus,EVENING,2026-05-13,14.0,48.0,SYNTHETIC
Northgate Campus,EVENING,2026-05-14,10.7,47.4,SYNTHETIC
Northgate Campus,EVENING,2026-05-15,14.1,53.3,SYNTHETIC
Northgate Campus,EVENING,2026-05-18,0.4,54.3,SYNTHETIC
Northgate Campus,EVENING,2026-05-19,6.7,50.8,SYNTHETIC
Northgate Campus,EVENING,2026-05-20,16.4,45.2,SYNTHETIC
Northgate Campus,EVENING,2026-05-21,13.9,45.6,SYNTHETIC
Northgate Campus,EVENING,2026-05-22,4.1,55.3,SYNTHETIC
Northgate Campus,EVENING,2026-05-25,8.9,47.6,SYNTHETIC
Northgate Campus,EVENING,2026-05-26,14.2,52.6,SYNTHETIC
Northgate Campus,EVENING,2026-05-27,17.5,45.3,SYNTHETIC
Northgate Campus,EVENING,2026-05-29,13.4,46.0,SYNTHETIC
Northgate Campus,EVENING,2026-06-01,10.3,52.4,SYNTHETIC
Northgate Campus,EVENING,2026-06-02,17.2,49.0,SYNTHETIC
Northgate Campus,EVENING,2026-06-04,12.1,55.4,SYNTHETIC
Northgate Campus,EVENING,2026-06-05,10.8,57.4,SYNTHETIC
Northgate Campus,EVENING,2026-06-08,2.6,48.8,SYNTHETIC
Northgate Campus,EVENING,2026-06-09,2.6,57.5,SYNTHETIC
Northgate Campus,EVENING,2026-06-11,13.9,51.2,SYNTHETIC
Northgate Campus,EVENING,2026-06-12,23.3,46.8,SYNTHETIC
Northgate Campus,EVENING,2026-06-15,12.6,47.3,SYNTHETIC
Northgate Campus,EVENING,2026-06-16,16.1,48.2,SYNTHETIC
Northgate Campus,EVENING,2026-06-17,5.3,56.1,SYNTHETIC
Northgate Campus,EVENING,2026-06-18,8.1,55.6,SYNTHETIC
Northgate Campus,EVENING,2026-06-19,4.9,52.3,SYNTHETIC
Northgate Campus,EVENING,2026-06-22,8.5,51.9,SYNTHETIC
Northgate Campus,EVENING,2026-06-23,17.3,52.1,SYNTHETIC
Northgate Campus,EVENING,2026-06-24,17.4,49.9,SYNTHETIC
Northgate Campus,EVENING,2026-06-25,12.6,43.6,SYNTHETIC
Northgate Campus,EVENING,2026-06-26,5.5,54.5,SYNTHETIC
Northgate Campus,EVENING,2026-06-29,7.6,52.3,SYNTHETIC
Northgate Campus,EVENING,2026-06-30,9.3,48.4,SYNTHETIC
Northgate Campus,EVENING,2026-07-01,12.2,48.0,SYNTHETIC
Northgate Campus,EVENING,2026-07-02,17.1,48.2,SYNTHETIC
Northgate Campus,EVENING,2026-07-03,5.8,52.8,SYNTHETIC
Northgate Campus,EVENING,2026-07-06,14.5,44.3,SYNTHETIC
Northgate Campus,EVENING,2026-07-07,9.0,55.3,SYNTHETIC
Northgate Campus,EVENING,2026-07-08,14.8,49.0,SYNTHETIC
Northgate Campus,EVENING,2026-07-09,12.6,53.9,SYNTHETIC
Northgate Campus,EVENING,2026-07-10,14.5,43.3,SYNTHETIC
Northgate Campus,EVENING,2026-07-13,10.9,50.4,SYNTHETIC
Northgate Campus,EVENING,2026-07-14,0.0,56.8,SYNTHETIC
Northgate Campus,EVENING,2026-07-15,11.6,52.5,SYNTHETIC
Northgate Campus,EVENING,2026-07-16,8.6,53.4,SYNTHETIC
Northgate Campus,EVENING,2026-07-17,4.7,53.7,SYNTHETIC
Northgate Campus,EVENING,2026-07-20,21.2,45.1,SYNTHETIC
Northgate Campus,EVENING,2026-07-21,2.5,57.6,SYNTHETIC
Northgate Campus,EVENING,2026-07-22,11.3,50.7,SYNTHETIC
Northgate Campus,EVENING,2026-07-23,10.7,50.4,SYNTHETIC
Northgate Campus,EVENING,2026-07-24,7.8,53.4,SYNTHETIC
Northgate Campus,EVENING,2026-07-27,8.7,50.0,SYNTHETIC
Northgate Campus,EVENING,2026-07-28,6.8,50.5,SYNTHETIC
Northgate Campus,EVENING,2026-07-29,13.9,48.4,SYNTHETIC
Northgate Campus,EVENING,2026-07-30,19.4,43.1,SYNTHETIC
Northgate Campus,EVENING,2026-07-31,6.6,50.2,SYNTHETIC
Oakmont Office,DAY,2026-05-04,6.4,52.9,SYNTHETIC
Oakmont Office,DAY,2026-05-05,16.0,52.0,SYNTHETIC
Oakmont Office,DAY,2026-05-06,11.4,47.5,SYNTHETIC
Oakmont Office,DAY,2026-05-07,8.8,46.3,SYNTHETIC
Oakmont Office,DAY,2026-05-08,11.1,54.5,SYNTHETIC
Oakmont Office,DAY,2026-05-11,12.9,55.5,SYNTHETIC
Oakmont Office,DAY,2026-05-12,21.0,47.7,SYNTHETIC
Oakmont Office,DAY,2026-05-13,14.3,45.9,SYNTHETIC
Oakmont Office,DAY,2026-05-14,0.1,49.4,SYNTHETIC
Oakmont Office,DAY,2026-05-15,11.6,44.0,SYNTHETIC
Oakmont Office,DAY,2026-05-18,15.4,50.7,SYNTHETIC
Oakmont Office,DAY,2026-05-19,7.2,54.4,SYNTHETIC
Oakmont Office,DAY,2026-05-20,10.6,58.5,SYNTHETIC
Oakmont Office,DAY,2026-05-21,17.9,53.8,SYNTHETIC
Oakmont Office,DAY,2026-05-22,18.6,44.0,SYNTHETIC
Oakmont Office,DAY,2026-05-25,8.1,52.6,SYNTHETIC
Oakmont Office,DAY,2026-05-26,8.1,47.3,SYNTHETIC
Oakmont Office,DAY,2026-05-27,20.9,49.5,SYNTHETIC
Oakmont Office,DAY,2026-05-29,23.4,41.7,SYNTHETIC
Oakmont Office,DAY,2026-05-30,6.2,52.8,SYNTHETIC
Oakmont Office,DAY,2026-06-01,16.4,45.6,SYNTHETIC
Oakmont Office,DAY,2026-06-02,19.4,44.9,SYNTHETIC
Oakmont Office,DAY,2026-06-03,8.3,52.5,SYNTHETIC
Oakmont Office,DAY,2026-06-04,15.9,51.4,SYNTHETIC
Oakmont Office,DAY,2026-06-05,24.0,46.8,SYNTHETIC
Oakmont Office,DAY,2026-06-06,17.3,51.0,SYNTHETIC
Oakmont Office,DAY,2026-06-08,12.7,48.9,SYNTHETIC
Oakmont Office,DAY,2026-06-09,17.3,50.2,SYNTHETIC
Oakmont Office,DAY,2026-06-10,19.5,43.5,SYNTHETIC
Oakmont Office,DAY,2026-06-11,8.7,52.8,SYNTHETIC
Oakmont Office,DAY,2026-06-12,10.2,53.8,SYNTHETIC
Oakmont Office,DAY,2026-06-13,15.7,50.4,SYNTHETIC
Oakmont Office,DAY,2026-06-15,4.7,54.2,SYNTHETIC
Oakmont Office,DAY,2026-06-16,0.0,56.7,SYNTHETIC
Oakmont Office,DAY,2026-06-17,8.0,54.8,SYNTHETIC
Oakmont Office,DAY,2026-06-18,7.2,48.6,SYNTHETIC
Oakmont Office,DAY,2026-06-19,3.5,55.9,SYNTHETIC
Oakmont Office,DAY,2026-06-22,19.4,51.4,SYNTHETIC
Oakmont Office,DAY,2026-06-23,22.3,38.7,SYNTHETIC
Oakmont Office,DAY,2026-06-24,14.8,51.3,SYNTHETIC
Oakmont Office,DAY,2026-06-25,9.7,53.8,SYNTHETIC
Oakmont Office,DAY,2026-06-26,10.4,47.5,SYNTHETIC
Oakmont Office,DAY,2026-06-29,18.8,48.2,SYNTHETIC
Oakmont Office,DAY,2026-06-30,15.0,49.1,SYNTHETIC
Oakmont Office,DAY,2026-07-01,13.7,50.4,SYNTHETIC
Oakmont Office,DAY,2026-07-02,22.2,43.4,SYNTHETIC
Oakmont Office,DAY,2026-07-03,6.2,52.3,SYNTHETIC
Oakmont Office,DAY,2026-07-06,10.9,43.4,SYNTHETIC
Oakmont Office,DAY,2026-07-07,16.1,45.5,SYNTHETIC
Oakmont Office,DAY,2026-07-08,16.5,41.1,SYNTHETIC
Oakmont Office,DAY,2026-07-09,16.0,47.5,SYNTHETIC
Oakmont Office,DAY,2026-07-10,14.9,51.9,SYNTHETIC
Oakmont Office,DAY,2026-07-13,9.8,51.0,SYNTHETIC
Oakmont Office,DAY,2026-07-14,18.3,45.5,SYNTHETIC
Oakmont Office,DAY,2026-07-15,21.3,48.3,SYNTHETIC
Oakmont Office,DAY,2026-07-16,19.4,50.4,SYNTHETIC
Oakmont Office,DAY,2026-07-17,10.0,49.1,SYNTHETIC
Oakmont Office,DAY,2026-07-20,17.9,44.2,SYNTHETIC
Oakmont Office,DAY,2026-07-21,10.7,51.1,SYNTHETIC
Oakmont Office,DAY,2026-07-22,8.8,52.9,SYNTHETIC
Oakmont Office,DAY,2026-07-23,10.6,47.5,SYNTHETIC
Oakmont Office,DAY,2026-07-24,16.7,47.9,SYNTHETIC
Oakmont Office,DAY,2026-07-27,14.0,43.4,SYNTHETIC
Oakmont Office,DAY,2026-07-28,18.1,41.7,SYNTHETIC
Oakmont Office,DAY,2026-07-29,1.6,57.3,SYNTHETIC
Oakmont Office,DAY,2026-07-30,15.3,41.7,SYNTHETIC
Oakmont Office,DAY,2026-07-31,12.3,51.7,SYNTHETIC
Oakmont Office,EARLY,2026-05-01,11.5,51.2,SYNTHETIC
Oakmont Office,EARLY,2026-05-02,13.0,52.1,SYNTHETIC
Oakmont Office,EARLY,2026-05-03,14.5,42.9,SYNTHETIC
Oakmont Office,EARLY,2026-05-04,14.5,54.2,SYNTHETIC
Oakmont Office,EARLY,2026-05-05,5.3,49.7,SYNTHETIC
Oakmont Office,EARLY,2026-05-06,15.4,48.4,SYNTHETIC
Oakmont Office,EARLY,2026-05-07,20.2,43.6,SYNTHETIC
Oakmont Office,EARLY,2026-05-08,9.7,51.0,SYNTHETIC
Oakmont Office,EARLY,2026-05-09,17.2,38.4,SYNTHETIC
Oakmont Office,EARLY,2026-05-10,9.2,59.9,SYNTHETIC
Oakmont Office,EARLY,2026-05-11,11.1,48.3,SYNTHETIC
Oakmont Office,EARLY,2026-05-12,11.5,49.2,SYNTHETIC
Oakmont Office,EARLY,2026-05-13,14.4,54.4,SYNTHETIC
Oakmont Office,EARLY,2026-05-14,12.0,53.1,SYNTHETIC
Oakmont Office,EARLY,2026-05-15,13.9,58.3,SYNTHETIC
Oakmont Office,EARLY,2026-05-16,10.7,47.2,SYNTHETIC
Oakmont Office,EARLY,2026-05-17,13.2,48.5,SYNTHETIC
Oakmont Office,EARLY,2026-05-18,11.2,50.7,SYNTHETIC
Oakmont Office,EARLY,2026-05-19,3.3,56.2,SYNTHETIC
Oakmont Office,EARLY,2026-05-20,8.7,50.2,SYNTHETIC
Oakmont Office,EARLY,2026-05-21,8.3,52.0,SYNTHETIC
Oakmont Office,EARLY,2026-05-22,14.5,49.4,SYNTHETIC
Oakmont Office,EARLY,2026-05-23,15.0,50.3,SYNTHETIC
Oakmont Office,EARLY,2026-05-24,12.0,51.2,SYNTHETIC
Oakmont Office,EARLY,2026-05-25,15.6,46.4,SYNTHETIC
Oakmont Office,EARLY,2026-05-26,23.3,45.2,SYNTHETIC
Oakmont Office,EARLY,2026-05-27,10.5,49.7,SYNTHETIC
Oakmont Office,EARLY,2026-05-28,15.9,44.2,SYNTHETIC
Oakmont Office,EARLY,2026-05-29,10.3,48.1,SYNTHETIC
Oakmont Office,EARLY,2026-05-30,12.6,49.0,SYNTHETIC
Oakmont Office,EARLY,2026-05-31,20.3,53.9,SYNTHETIC
Oakmont Office,EARLY,2026-06-01,18.1,44.7,SYNTHETIC
Oakmont Office,EARLY,2026-06-02,16.6,53.6,SYNTHETIC
Oakmont Office,EARLY,2026-06-03,17.1,46.6,SYNTHETIC
Oakmont Office,EARLY,2026-06-04,25.3,44.1,SYNTHETIC
Oakmont Office,EARLY,2026-06-05,0.0,52.5,SYNTHETIC
Oakmont Office,EARLY,2026-06-06,5.4,54.0,SYNTHETIC
Oakmont Office,EARLY,2026-06-07,6.3,47.5,SYNTHETIC
Oakmont Office,EARLY,2026-06-08,0.2,54.5,SYNTHETIC
Oakmont Office,EARLY,2026-06-09,9.6,43.7,SYNTHETIC
Oakmont Office,EARLY,2026-06-10,12.1,52.5,SYNTHETIC
Oakmont Office,EARLY,2026-06-11,26.4,38.1,SYNTHETIC
Oakmont Office,EARLY,2026-06-12,14.6,48.1,SYNTHETIC
Oakmont Office,EARLY,2026-06-13,14.2,45.3,SYNTHETIC
Oakmont Office,EARLY,2026-06-14,7.0,50.4,SYNTHETIC
Oakmont Office,EARLY,2026-06-15,8.8,47.0,SYNTHETIC
Oakmont Office,EARLY,2026-06-16,11.8,51.8,SYNTHETIC
Oakmont Office,EARLY,2026-06-17,8.1,43.8,SYNTHETIC
Oakmont Office,EARLY,2026-06-18,15.1,44.8,SYNTHETIC
Oakmont Office,EARLY,2026-06-19,19.0,50.2,SYNTHETIC
Oakmont Office,EARLY,2026-06-20,11.2,49.0,SYNTHETIC
Oakmont Office,EARLY,2026-06-21,10.8,53.6,SYNTHETIC
Oakmont Office,EARLY,2026-06-22,12.0,49.3,SYNTHETIC
Oakmont Office,EARLY,2026-06-23,8.0,48.0,SYNTHETIC
Oakmont Office,EARLY,2026-06-24,20.4,53.4,SYNTHETIC
Oakmont Office,EARLY,2026-06-25,13.7,51.3,SYNTHETIC
Oakmont Office,EARLY,2026-06-26,6.5,46.7,SYNTHETIC
Oakmont Office,EARLY,2026-06-27,2.8,49.6,SYNTHETIC
Oakmont Office,EARLY,2026-06-28,13.0,52.4,SYNTHETIC
Oakmont Office,EARLY,2026-06-29,13.6,49.0,SYNTHETIC
Oakmont Office,EARLY,2026-06-30,14.3,51.6,SYNTHETIC
Oakmont Office,EARLY,2026-07-01,7.4,49.9,SYNTHETIC
Oakmont Office,EARLY,2026-07-02,9.5,52.5,SYNTHETIC
Oakmont Office,EARLY,2026-07-03,12.6,45.1,SYNTHETIC
Oakmont Office,EARLY,2026-07-04,8.0,52.9,SYNTHETIC
Oakmont Office,EARLY,2026-07-05,19.3,42.4,SYNTHETIC
Oakmont Office,EARLY,2026-07-06,5.0,52.3,SYNTHETIC
Oakmont Office,EARLY,2026-07-07,21.7,44.5,SYNTHETIC
Oakmont Office,EARLY,2026-07-08,6.4,49.7,SYNTHETIC
Oakmont Office,EARLY,2026-07-09,10.8,45.6,SYNTHETIC
Oakmont Office,EARLY,2026-07-10,17.8,48.4,SYNTHETIC
Oakmont Office,EARLY,2026-07-11,20.4,46.0,SYNTHETIC
Oakmont Office,EARLY,2026-07-12,25.8,49.3,SYNTHETIC
Oakmont Office,EARLY,2026-07-13,5.0,49.8,SYNTHETIC
Oakmont Office,EARLY,2026-07-14,8.0,46.7,SYNTHETIC
Oakmont Office,EARLY,2026-07-15,14.1,50.4,SYNTHETIC
Oakmont Office,EARLY,2026-07-16,14.6,50.2,SYNTHETIC
Oakmont Office,EARLY,2026-07-17,12.0,49.2,SYNTHETIC
Oakmont Office,EARLY,2026-07-18,11.3,49.6,SYNTHETIC
Oakmont Office,EARLY,2026-07-19,8.4,53.6,SYNTHETIC
Oakmont Office,EARLY,2026-07-20,14.6,55.2,SYNTHETIC
Oakmont Office,EARLY,2026-07-21,8.2,52.5,SYNTHETIC
Oakmont Office,EARLY,2026-07-22,11.8,48.6,SYNTHETIC
Oakmont Office,EARLY,2026-07-23,6.1,53.7,SYNTHETIC
Oakmont Office,EARLY,2026-07-24,9.5,49.0,SYNTHETIC
Oakmont Office,EARLY,2026-07-25,11.1,49.7,SYNTHETIC
Oakmont Office,EARLY,2026-07-26,15.4,48.4,SYNTHETIC
Oakmont Office,EARLY,2026-07-27,9.4,57.8,SYNTHETIC
Oakmont Office,EARLY,2026-07-28,8.2,49.3,SYNTHETIC
Oakmont Office,EARLY,2026-07-29,3.5,52.9,SYNTHETIC
Oakmont Office,EARLY,2026-07-30,16.9,41.4,SYNTHETIC
Oakmont Office,EARLY,2026-07-31,12.9,50.5,SYNTHETIC
Oakmont Office,EVENING,2026-05-01,11.7,53.4,SYNTHETIC
Oakmont Office,EVENING,2026-05-02,15.9,46.7,SYNTHETIC
Oakmont Office,EVENING,2026-05-03,8.3,52.1,SYNTHETIC
Oakmont Office,EVENING,2026-05-04,18.2,47.7,SYNTHETIC
Oakmont Office,EVENING,2026-05-05,10.0,51.1,SYNTHETIC
Oakmont Office,EVENING,2026-05-06,10.8,45.9,SYNTHETIC
Oakmont Office,EVENING,2026-05-07,0.0,58.3,SYNTHETIC
Oakmont Office,EVENING,2026-05-08,17.5,48.6,SYNTHETIC
Oakmont Office,EVENING,2026-05-09,7.7,47.2,SYNTHETIC
Oakmont Office,EVENING,2026-05-10,10.5,53.3,SYNTHETIC
Oakmont Office,EVENING,2026-05-11,30.0,41.1,SYNTHETIC
Oakmont Office,EVENING,2026-05-12,21.5,45.8,SYNTHETIC
Oakmont Office,EVENING,2026-05-13,19.5,49.0,SYNTHETIC
Oakmont Office,EVENING,2026-05-14,6.8,53.7,SYNTHETIC
Oakmont Office,EVENING,2026-05-15,3.8,55.5,SYNTHETIC
Oakmont Office,EVENING,2026-05-16,17.7,51.8,SYNTHETIC
Oakmont Office,EVENING,2026-05-17,16.1,51.3,SYNTHETIC
Oakmont Office,EVENING,2026-05-18,17.4,43.3,SYNTHETIC
Oakmont Office,EVENING,2026-05-19,15.7,47.7,SYNTHETIC
Oakmont Office,EVENING,2026-05-20,10.7,51.4,SYNTHETIC
Oakmont Office,EVENING,2026-05-21,7.4,54.7,SYNTHETIC
Oakmont Office,EVENING,2026-05-22,17.5,48.7,SYNTHETIC
Oakmont Office,EVENING,2026-05-23,14.3,45.7,SYNTHETIC
Oakmont Office,EVENING,2026-05-24,0.0,49.7,SYNTHETIC
Oakmont Office,EVENING,2026-05-25,15.8,47.1,SYNTHETIC
Oakmont Office,EVENING,2026-05-26,13.2,47.3,SYNTHETIC
Oakmont Office,EVENING,2026-05-27,12.5,45.8,SYNTHETIC
Oakmont Office,EVENING,2026-05-28,10.0,47.1,SYNTHETIC
Oakmont Office,EVENING,2026-05-29,11.1,51.7,SYNTHETIC
Oakmont Office,EVENING,2026-05-30,22.0,44.3,SYNTHETIC
Oakmont Office,EVENING,2026-05-31,19.8,50.0,SYNTHETIC
Oakmont Office,EVENING,2026-06-01,22.9,46.9,SYNTHETIC
Oakmont Office,EVENING,2026-06-02,24.2,43.3,SYNTHETIC
Oakmont Office,EVENING,2026-06-03,13.8,42.9,SYNTHETIC
Oakmont Office,EVENING,2026-06-04,4.3,51.6,SYNTHETIC
Oakmont Office,EVENING,2026-06-05,13.9,46.8,SYNTHETIC
Oakmont Office,EVENING,2026-06-06,12.2,51.1,SYNTHETIC
Oakmont Office,EVENING,2026-06-07,14.3,51.2,SYNTHETIC
Oakmont Office,EVENING,2026-06-08,22.4,45.3,SYNTHETIC
Oakmont Office,EVENING,2026-06-09,11.1,53.5,SYNTHETIC
Oakmont Office,EVENING,2026-06-10,7.8,54.3,SYNTHETIC
Oakmont Office,EVENING,2026-06-11,7.9,52.2,SYNTHETIC
Oakmont Office,EVENING,2026-06-12,14.9,47.7,SYNTHETIC
Oakmont Office,EVENING,2026-06-13,10.4,48.0,SYNTHETIC
Oakmont Office,EVENING,2026-06-14,3.6,52.1,SYNTHETIC
Oakmont Office,EVENING,2026-06-15,29.3,46.2,SYNTHETIC
Oakmont Office,EVENING,2026-06-16,15.1,47.2,SYNTHETIC
Oakmont Office,EVENING,2026-06-17,15.0,46.0,SYNTHETIC
Oakmont Office,EVENING,2026-06-18,15.3,43.7,SYNTHETIC
Oakmont Office,EVENING,2026-06-19,4.1,53.2,SYNTHETIC
Oakmont Office,EVENING,2026-06-20,0.0,49.5,SYNTHETIC
Oakmont Office,EVENING,2026-06-21,7.6,48.9,SYNTHETIC
Oakmont Office,EVENING,2026-06-22,0.7,44.9,SYNTHETIC
Oakmont Office,EVENING,2026-06-23,18.7,48.9,SYNTHETIC
Oakmont Office,EVENING,2026-06-24,8.6,50.5,SYNTHETIC
Oakmont Office,EVENING,2026-06-25,14.4,46.4,SYNTHETIC
Oakmont Office,EVENING,2026-06-26,17.8,48.6,SYNTHETIC
Oakmont Office,EVENING,2026-06-27,15.8,45.7,SYNTHETIC
Oakmont Office,EVENING,2026-06-28,15.6,47.0,SYNTHETIC
Oakmont Office,EVENING,2026-06-29,9.1,54.6,SYNTHETIC
Oakmont Office,EVENING,2026-06-30,11.7,51.7,SYNTHETIC
Oakmont Office,EVENING,2026-07-01,6.2,55.1,SYNTHETIC
Oakmont Office,EVENING,2026-07-02,6.1,55.4,SYNTHETIC
Oakmont Office,EVENING,2026-07-03,17.3,49.6,SYNTHETIC
Oakmont Office,EVENING,2026-07-04,7.1,47.3,SYNTHETIC
Oakmont Office,EVENING,2026-07-05,26.2,40.1,SYNTHETIC
Oakmont Office,EVENING,2026-07-06,8.8,52.7,SYNTHETIC
Oakmont Office,EVENING,2026-07-07,12.1,56.1,SYNTHETIC
Oakmont Office,EVENING,2026-07-08,11.7,46.9,SYNTHETIC
Oakmont Office,EVENING,2026-07-09,0.0,53.6,SYNTHETIC
Oakmont Office,EVENING,2026-07-10,19.2,46.3,SYNTHETIC
